orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,server_113_disk_reads_6g-sandbox-engine-worker-1,server_115_disk_reads_6g-sandbox-engine-worker-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,server_113_memory_ubuntu,server_113_memory_ubuntu,server_115_memory_ubuntu,server_115_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,server_113_network_sent_6g-sandbox-engine-worker-1,server_115_network_sent_6g-sandbox-engine-worker-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,server_113_network_received_6g-sandbox-engine-worker-1,server_115_network_received_6g-sandbox-engine-worker-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,orin_temp,orin_memory,server_113_memory,server_115_memory,orin_disk_writes,server_113_disk_writes,server_115_disk_writes,orin_disk_reads,server_113_disk_reads,server_115_disk_reads,orin_network_sent,server_113_network_sent,server_115_network_sent,orin_network_received,server_113_network_received,server_115_network_received,orin_power,orin_cpu,server_113_cpu,server_115_cpu
0,0,0,,0,0,0,251428860,78376960,871587040,,5752395200,943272740,,,643842040,8617758.407134,0,1520.42842,,7051429,322860.442186,430850.6933,1239605.872,0,859.61264,,321522.72,135577.232,453278.216,0.3863919,5.0812678,12.3801338,74.806292,0.3199259,,233.63295,43.8356666666667,9368.128,1477.95388,1118.11798,-275.19314,-19.9999994,-30.91288,3.999899,0,0,-2224.3866,-3021.506,-3070.6122,4788.0252,1171.463,3035.4902,15.1976,72.7961625,18.8098824,21.6240386
0,0,0,,0,0,0,250100920,78377780,868406880,,5788746600,943272740,,,643808440,7843112.59406,0,1357.368,,9091701.6,322860.442186,401004.67156,1066317.622,0,860.80226,,417843.64,135577.232,410461.564,0.392701,8.8666079,12.3033326,75.750252,0.3676003,,225.81296,43.8356666666667,9392.076,1477.95388,1113.7953,-4346.04718,-19.9999994,-26.96134,3.6674087,0,0,-2234.449,-3021.506,-3149.3996,4820.9558,1171.463,3031.813,15.304,71.8851368,18.8098824,18.6074467
0,0,0,,0,0,0,250100920,78377780,868406880,,5788746600,943540660,,,643808440,7843112.59406,0,1357.368,,9091701.6,469590.817696,401004.67156,1066317.622,0,860.80226,,417843.64,226377.514,410461.564,0.392701,8.8666079,12.3033326,75.750252,0.3676003,,225.81296,43.8356666666667,9392.076,1474.70626,1113.7953,-4346.04718,-26.3999993,-26.96134,3.6674087,0,0,-2234.449,-3002.5144,-3149.3996,4820.9558,1213.34582,3031.813,15.304,71.8851368,18.6559121,18.6074467
0,0,0,,0,0,0,250100920,78377780,868406880,,5788746600,943540660,,,643808440,7843112.59406,0,1357.368,,9091701.6,469590.817696,401004.67156,1066317.622,0,860.80226,,417843.64,226377.514,410461.564,0.392701,8.8666079,12.3033326,75.750252,0.3676003,,225.81296,43.8356666666667,9392.076,1474.70626,1113.7953,-4346.04718,-26.3999993,-26.96134,3.6674087,0,0,-2234.449,-3002.5144,-3149.3996,4820.9558,1213.34582,3031.813,15.304,71.8851368,18.6559121,18.6074467
0,0,0,,0,0,0,250100920,78377780,868406880,,5788746600,943540660,,,643808440,7843112.59406,0,1357.368,,9091701.6,469590.817696,401004.67156,1066317.622,0,860.80226,,417843.64,226377.514,410461.564,0.392701,8.8666079,12.3033326,75.750252,0.3676003,,225.81296,43.8356666666667,9392.076,1474.70626,1113.7953,-4346.04718,-26.3999993,-26.96134,3.6674087,0,0,-2234.449,-3002.5144,-3149.3996,4820.9558,1213.34582,3031.813,15.304,71.8851368,18.6559121,18.6074467
0,0,0,,0,0,0,250100920,78377780,868406880,,5788746600,943540660,,,643808440,7843112.59406,0,1357.368,,9091701.6,469590.817696,401004.67156,1066317.622,0,860.80226,,417843.64,226377.514,410461.564,0.392701,8.8666079,12.3033326,75.750252,0.3676003,,225.81296,43.9856666666667,9392.076,1474.70626,1113.7953,-4346.04718,-26.3999993,-26.96134,3.6674087,0,0,-2234.449,-3002.5144,-3149.3996,4820.9558,1213.34582,3031.813,15.304,71.8851368,18.6559121,18.6074467
0,0,0,,0,0,0,246294140,78377780,867752320,,5811757000,943540660,,,643925600,8683029.21224,0,1424.12614,,7439395.8,469590.817696,402115.27514,1139613.218,0,788.2973,,356944.06,226377.514,423727.598,0.4440035,5.3138882,14.7535488,75.165268,0.3175424,,219.356978,43.9856666666667,9436.7064,1474.70626,1115.53122,-19064.0216,-26.3999993,-32.75204,3.0654501,0,0,-2141.2138,-3002.5144,-2911.1072,4665.719,1213.34582,2881.1822,15.3724,74.1470901,18.6559121,20.0526609
0,0,0,,0,0,0,246294140,78377780,867752320,,5811757000,943842120,,,643925600,8683029.21224,0,1424.12614,,7439395.8,321048.19926,402115.27514,1139613.218,0,788.2973,,356944.06,146118.488,423727.598,0.4440035,5.3138882,14.7535488,75.165268,0.3175424,,219.356978,43.9856666666667,9436.7064,1474.6828,1115.53122,-19064.0216,-34.4000012,-32.75204,3.0654501,0,0,-2141.2138,-2626.9964,-2911.1072,4665.719,1011.70096,2881.1822,15.3724,74.1470901,20.918023,20.0526609
0,0,0,,0,0,0,246294140,78377780,867752320,,5811757000,943842120,,,643925600,8683029.21224,0,1424.12614,,7439395.8,321048.19926,402115.27514,1139613.218,0,788.2973,,356944.06,146118.488,423727.598,0.4440035,5.3138882,14.7535488,75.165268,0.3175424,,219.356978,43.9856666666667,9436.7064,1474.6828,1115.53122,-19064.0216,-34.4000012,-32.75204,3.0654501,0,0,-2141.2138,-2626.9964,-2911.1072,4665.719,1011.70096,2881.1822,15.3724,74.1470901,20.918023,20.0526609
0,0,0,,0,0,0,246294140,78377780,867752320,,5811757000,943842120,,,643925600,8683029.21224,0,1424.12614,,7439395.8,321048.19926,402115.27514,1139613.218,0,788.2973,,356944.06,146118.488,423727.598,0.4440035,5.3138882,14.7535488,75.165268,0.3175424,,219.356978,43.9856666666667,9436.7064,1474.6828,1115.53122,-19064.0216,-34.4000012,-32.75204,3.0654501,0,0,-2141.2138,-2626.9964,-2911.1072,4665.719,1011.70096,2881.1822,15.3724,74.1470901,20.918023,20.0526609
0,0,0,,0,0,0,246294140,78377780,867752320,,5811757000,943842120,,,643925600,8683029.21224,0,1424.12614,,7439395.8,321048.19926,402115.27514,1139613.218,0,788.2973,,356944.06,146118.488,423727.598,0.4440035,5.3138882,14.7535488,75.165268,0.3175424,,219.356978,43.9856666666667,9436.7064,1474.6828,1115.53122,-19064.0216,-34.4000012,-32.75204,3.0654501,0,0,-2141.2138,-2626.9964,-2911.1072,4665.719,1011.70096,2881.1822,15.3724,74.1470901,20.918023,20.0526609
0,0,0,,0,0,0,250538400,78378600,867938340,,6508939800,943842120,,,651643300,10788797.9819,0,1732.63332,,6755406.2,321048.19926,1098870.602,4078157.01,0,1063.37114,,203342.942,146118.488,1628544.538,0.5338597,5.2891126,9.7313356,82.613624,0.3867954,,202.70772,43.9856666666667,10511.0256,1474.6828,1128.26484,-29245.7816,-34.4000012,-36.297152,3.6669323,0,0,-32654.06052,-2626.9964,-9701.0258,4115.597,1011.70096,14838.593,15.646,72.5926942,20.918023,22.8426413
0,0,0,,0,0,0,250538400,78378600,867938340,,6508939800,944980800,,,651643300,10788797.9819,0,1732.63332,,6755406.2,1905711.30828,1098870.602,4078157.01,0,1063.37114,,203342.942,5566386.422,1628544.538,0.5338597,5.2891126,9.7313356,82.613624,0.3867954,,202.70772,43.9856666666667,10511.0256,1484.07188,1128.26484,-29245.7816,-24.7999996,-36.297152,3.6669323,0,0,-32654.06052,-16057.9674,-9701.0258,4115.597,51358.277,14838.593,15.646,72.5926942,78.0148914,22.8426413
0,0,0,,0,0,0,250538400,78378600,867938340,,6508939800,944980800,,,651643300,10788797.9819,0,1732.63332,,6755406.2,1905711.30828,1098870.602,4078157.01,0,1063.37114,,203342.942,5566386.422,1628544.538,0.5338597,5.2891126,9.7313356,82.613624,0.3867954,,202.70772,43.9856666666667,10511.0256,1484.07188,1128.26484,-29245.7816,-24.7999996,-36.297152,3.6669323,0,0,-32654.06052,-16057.9674,-9701.0258,4115.597,51358.277,14838.593,15.646,72.5926942,78.0148914,22.8426413
0,0,0,,0,0,0,250538400,78378600,867938340,,6508939800,944980800,,,651643300,10788797.9819,0,1732.63332,,6755406.2,1905711.30828,1098870.602,4078157.01,0,1063.37114,,203342.942,5566386.422,1628544.538,0.5338597,5.2891126,9.7313356,82.613624,0.3867954,,202.70772,43.9856666666667,10511.0256,1484.07188,1128.26484,-29245.7816,-24.7999996,-36.297152,3.6669323,0,0,-32654.06052,-16057.9674,-9701.0258,4115.597,51358.277,14838.593,15.646,72.5926942,78.0148914,22.8426413
0,0,0,,0,0,0,250538400,78378600,867938340,,6508939800,944980800,,,651643300,10788797.9819,0,1732.63332,,6755406.2,1905711.30828,1098870.602,4078157.01,0,1063.37114,,203342.942,5566386.422,1628544.538,0.5338597,5.2891126,9.7313356,82.613624,0.3867954,,202.70772,43.9633333333333,10511.0256,1484.07188,1128.26484,-29245.7816,-24.7999996,-36.297152,3.6669323,0,0,-32654.06052,-16057.9674,-9701.0258,4115.597,51358.277,14838.593,15.646,72.5926942,78.0148914,22.8426413
0,0,0,,0,0,0,250590000,78376960,868127520,,7158069200,944980800,,,661718600,14986360.79632,0,1466.38624,,6559378.8,1905711.30828,669213.5089,10141273.874,0,855.60126,,367915.08,5566386.422,1134669.878,0.4416909,5.0150451,13.8234312,78.088364,0.3204853,,190.25753,43.9633333333333,10716.4194,1484.07188,1133.63282,-224.308624,-24.7999996,-58.336978,4.0002956,0,0,-90074.73,-16057.9674,-5130.3788,4726.5024,51358.277,8785.5852,15.646,68.3978547,78.0148914,18.7066987
0,0,0,,0,0,0,250590000,78376960,868127520,,7158069200,945858960,,,661718600,14986360.79632,0,1466.38624,,6559378.8,1152940.61562,669213.5089,10141273.874,0,855.60126,,367915.08,11394015.114,1134669.878,0.4416909,5.0150451,13.8234312,78.088364,0.3204853,,190.25753,43.9633333333333,10716.4194,1490.7414,1133.63282,-224.308624,-15.1999994,-58.336978,4.0002956,0,0,-90074.73,-10050.2726,-5130.3788,4726.5024,111674.21,8785.5852,15.646,68.3978547,88.7194443,18.7066987
0,0,0,,0,0,0,250590000,78376960,868127520,,7158069200,945858960,,,661718600,14986360.79632,0,1466.38624,,6559378.8,1152940.61562,669213.5089,10141273.874,0,855.60126,,367915.08,11394015.114,1134669.878,0.4416909,5.0150451,13.8234312,78.088364,0.3204853,,190.25753,43.9633333333333,10716.4194,1490.7414,1133.63282,-224.308624,-15.1999994,-58.336978,4.0002956,0,0,-90074.73,-10050.2726,-5130.3788,4726.5024,111674.21,8785.5852,15.646,68.3978547,88.7194443,18.7066987
0,0,0,,0,0,0,250590000,78376960,868127520,,7158069200,945858960,,,661718600,14986360.79632,0,1466.38624,,6559378.8,1152940.61562,669213.5089,10141273.874,0,855.60126,,367915.08,11394015.114,1134669.878,0.4416909,5.0150451,13.8234312,78.088364,0.3204853,,190.25753,43.9633333333333,10716.4194,1490.7414,1133.63282,-224.308624,-15.1999994,-58.336978,4.0002956,0,0,-90074.73,-10050.2726,-5130.3788,4726.5024,111674.21,8785.5852,15.646,68.3978547,88.7194443,18.7066987
0,0,0,,0,0,0,250590000,78376960,868127520,,7158069200,945858960,,,661718600,14986360.79632,0,1466.38624,,6559378.8,1152940.61562,669213.5089,10141273.874,0,855.60126,,367915.08,11394015.114,1134669.878,0.4416909,5.0150451,13.8234312,78.088364,0.3204853,,190.25753,43.9633333333333,10716.4194,1490.7414,1133.63282,-224.308624,-15.1999994,-58.336978,4.0002956,0,0,-90074.73,-10050.2726,-5130.3788,4726.5024,111674.21,8785.5852,15.646,68.3978547,88.7194443,18.7066987
0,0,0,,0,0,0,250848080,78378598,868294660,,7180656000,945858960,,,661524500,24102771.02372,0,1369.10584,,6480263.6,1152940.61562,345041.275094,16298949.15376,0,887.27194,,330960,11394015.114,782348.712,0.375699,5.0104527,13.7876388,77.577906,0.371916,,213.847412,43.9633333333333,10739.5514,1490.7414,1136.63828,-257.52486,-15.1999994,-40.61388,3.9987102,0,0,-133205.334,-10050.2726,-3067.8634,5477.0724,111674.21,5732.362,15.133,70.586566,88.7194443,16.9682877
0,0,0,,0,0,0,250848080,78378598,868294660,,7180656000,945675480,,,661524500,24102771.02372,0,1369.10584,,6480263.6,820980.90062,345041.275094,16298949.15376,0,887.27194,,330960,16674511.308,782348.712,0.375699,5.0104527,13.7876388,77.577906,0.371916,,213.847412,43.9633333333333,10739.5514,1494.69924,1136.63828,-257.52486,-16.000001,-40.61388,3.9987102,0,0,-133205.334,-5846.7314,-3067.8634,5477.0724,135318.316,5732.362,15.133,70.586566,82.7741853,16.9682877
0,0,0,,0,0,0,250848080,78378598,868294660,,7180656000,945675480,,,661524500,24102771.02372,0,1369.10584,,6480263.6,820980.90062,345041.275094,16298949.15376,0,887.27194,,330960,16674511.308,782348.712,0.375699,5.0104527,13.7876388,77.577906,0.371916,,213.847412,43.9633333333333,10739.5514,1494.69924,1136.63828,-257.52486,-16.000001,-40.61388,3.9987102,0,0,-133205.334,-5846.7314,-3067.8634,5477.0724,135318.316,5732.362,15.133,70.586566,82.7741853,16.9682877
0,0,0,,0,0,0,250848080,78378598,868294660,,7180656000,945675480,,,661524500,24102771.02372,0,1369.10584,,6480263.6,820980.90062,345041.275094,16298949.15376,0,887.27194,,330960,16674511.308,782348.712,0.375699,5.0104527,13.7876388,77.577906,0.371916,,213.847412,43.9633333333333,10739.5514,1494.69924,1136.63828,-257.52486,-16.000001,-40.61388,3.9987102,0,0,-133205.334,-5846.7314,-3067.8634,5477.0724,135318.316,5732.362,15.133,70.586566,82.7741853,16.9682877
0,0,0,,0,0,0,250848080,78378598,868294660,,7180656000,945675480,,,661524500,24102771.02372,0,1369.10584,,6480263.6,820980.90062,345041.275094,16298949.15376,0,887.27194,,330960,16674511.308,782348.712,0.375699,5.0104527,13.7876388,77.577906,0.371916,,213.847412,43.9413333333333,10739.5514,1494.69924,1136.63828,-257.52486,-16.000001,-40.61388,3.9987102,0,0,-133205.334,-5846.7314,-3067.8634,5477.0724,135318.316,5732.362,15.133,70.586566,82.7741853,16.9682877
0,0,0,,0,0,0,248708300,78376960,868473240,,7207504200,945675480,,,661635080,25028172.96046,0,1512.55198,,6785796.6,820980.90062,399368.612,20448444.69,0,870.84348,,322760.88,16674511.308,721241.018,0.3459118,5.0519612,65.0427734,72.55811,0.3194691,,206.373094,43.9413333333333,10768.032,1494.69924,1138.45078,-18786.601,-16.000001,-26.654026,3.200473,0,0,-187330.956,-5846.7314,-2841.8956,5597.2126,135318.316,5153.8738,15.133,75.8062911,82.7741853,18.2506123
0,0,0,,0,0,0,248708300,78376960,868473240,,7207504200,955148720,,,661635080,25028172.96046,0,1512.55198,,6785796.6,846360.20266,399368.612,20448444.69,0,870.84348,,322760.88,24971490.89,721241.018,0.3459118,5.0519612,65.0427734,72.55811,0.3194691,,206.373094,43.9413333333333,10768.032,1499.95392,1138.45078,-18786.601,-20.814643,-26.654026,3.200473,0,0,-187330.956,-7122.0874,-2841.8956,5597.2126,216547.268,5153.8738,15.133,75.8062911,79.3502511,18.2506123
0,0,0,,0,0,0,248708300,78376960,868473240,,7207504200,955148720,,,661635080,25028172.96046,0,1512.55198,,6785796.6,846360.20266,399368.612,20448444.69,0,870.84348,,322760.88,24971490.89,721241.018,0.3459118,5.0519612,65.0427734,72.55811,0.3194691,,206.373094,43.9413333333333,10768.032,1499.95392,1138.45078,-18786.601,-20.814643,-26.654026,3.200473,0,0,-187330.956,-7122.0874,-2841.8956,5597.2126,216547.268,5153.8738,15.133,75.8062911,79.3502511,18.2506123
0,0,0,,0,0,0,248708300,78376960,868473240,,7207504200,955148720,,,661635080,25028172.96046,0,1512.55198,,6785796.6,846360.20266,399368.612,20448444.69,0,870.84348,,322760.88,24971490.89,721241.018,0.3459118,5.0519612,65.0427734,72.55811,0.3194691,,206.373094,43.9413333333333,10768.032,1499.95392,1138.45078,-18786.601,-20.814643,-26.654026,3.200473,0,0,-187330.956,-7122.0874,-2841.8956,5597.2126,216547.268,5153.8738,15.133,75.8062911,79.3502511,18.2506123
0,0,0,,0,0,0,248708300,78376960,868473240,,7207504200,955148720,,,661635080,25028172.96046,0,1512.55198,,6785796.6,846360.20266,399368.612,20448444.69,0,870.84348,,322760.88,24971490.89,721241.018,0.3459118,5.0519612,65.0427734,72.55811,0.3194691,,206.373094,43.9413333333333,10768.032,1499.95392,1138.45078,-18786.601,-20.814643,-26.654026,3.200473,0,0,-187330.956,-7122.0874,-2841.8956,5597.2126,216547.268,5153.8738,15.133,75.8062911,79.3502511,18.2506123
0,0,0,,0,0,0,244444360,78376960,868682140,,7232396600,955148720,,,661840680,27086731.25546,0,1637.77614,,7358162.4,846360.20266,366492.984,18290553.95716,0,1020.47958,,336315.52,24971490.89,563883.204,0.3519324,5.0983067,14.6856914,76.012074,0.3890288,,203.530394,43.9413333333333,10778.236,1499.95392,1138.57734,-2086.15208,-20.814643,-31.185324,4.0004544,0,0,-76892.1768,-7122.0874,-3204.8058,5233.7036,216547.268,4100.0808,15.304,69.624441,79.3502511,16.5540268
0,0,0,,0,0,0,244444360,78376960,868682140,,7232396600,979559220,,,661840680,27086731.25546,0,1637.77614,,7358162.4,507070.93186,366492.984,18290553.95716,0,1020.47958,,336315.52,8323762.68,563883.204,0.3519324,5.0983067,14.6856914,76.012074,0.3890288,,203.530394,43.9413333333333,10778.236,1515.55548,1138.57734,-2086.15208,-28.7853551,-31.185324,4.0004544,0,0,-76892.1768,-3567.117,-3204.8058,5233.7036,20052.55248,4100.0808,15.304,69.624441,19.4737184,16.5540268
0,0,0,,0,0,0,244444360,78376960,868682140,,7232396600,979559220,,,661840680,27086731.25546,0,1637.77614,,7358162.4,507070.93186,366492.984,18290553.95716,0,1020.47958,,336315.52,8323762.68,563883.204,0.3519324,5.0983067,14.6856914,76.012074,0.3890288,,203.530394,43.9413333333333,10778.236,1515.55548,1138.57734,-2086.15208,-28.7853551,-31.185324,4.0004544,0,0,-76892.1768,-3567.117,-3204.8058,5233.7036,20052.55248,4100.0808,15.304,69.624441,19.4737184,16.5540268
0,0,0,,0,0,0,244444360,78376960,868682140,,7232396600,979559220,,,661840680,27086731.25546,0,1637.77614,,7358162.4,507070.93186,366492.984,18290553.95716,0,1020.47958,,336315.52,8323762.68,563883.204,0.3519324,5.0983067,14.6856914,76.012074,0.3890288,,203.530394,43.9413333333333,10778.236,1515.55548,1138.57734,-2086.15208,-28.7853551,-31.185324,4.0004544,0,0,-76892.1768,-3567.117,-3204.8058,5233.7036,20052.55248,4100.0808,15.304,69.624441,19.4737184,16.5540268
0,0,0,,0,0,0,244444360,78376960,868682140,,7232396600,979559220,,,661840680,27086731.25546,0,1637.77614,,7358162.4,507070.93186,366492.984,18290553.95716,0,1020.47958,,336315.52,8323762.68,563883.204,0.3519324,5.0983067,14.6856914,76.012074,0.3890288,,203.530394,44.0076666666667,10778.236,1515.55548,1138.57734,-2086.15208,-28.7853551,-31.185324,4.0004544,0,0,-76892.1768,-3567.117,-3204.8058,5233.7036,20052.55248,4100.0808,15.304,69.624441,19.4737184,16.5540268
0,0,0,,0,0,0,253432620,78376960,868867300,,7237586400,979559220,,,662060220,8820710.02642,0,1317.62396,,7101096.8,507070.93186,478490.066,1285771.74,0,743.12036,,370774.5,8323762.68,502190.578,0.3882109,5.0759215,14.1729724,75.879136,0.3193305,,224.78645,44.0076666666667,10778.636,1515.55548,1138.67892,-9760.38228,-28.7853551,-27.227218,3.6674517,0,0,-2246.986,-3567.117,-3123.9312,4791.878,20052.55248,3134.7588,15.304,74.2698433,19.4737184,19.3715401
0,0,0,,0,0,0,253432620,78376960,868867300,,7237586400,979585420,,,662060220,8820710.02642,0,1317.62396,,7101096.8,362501.984,478490.066,1285771.74,0,743.12036,,370774.5,169685.608,502190.578,0.3882109,5.0759215,14.1729724,75.879136,0.3193305,,224.78645,44.0076666666667,10778.636,1516.13204,1138.67892,-9760.38228,-20.000001,-27.227218,3.6674517,0,0,-2246.986,-3086.1348,-3123.9312,4791.878,1185.63618,3134.7588,15.304,74.2698433,18.5124009,19.3715401
0,0,0,,0,0,0,253432620,78376960,868867300,,7237586400,979585420,,,662060220,8820710.02642,0,1317.62396,,7101096.8,362501.984,478490.066,1285771.74,0,743.12036,,370774.5,169685.608,502190.578,0.3882109,5.0759215,14.1729724,75.879136,0.3193305,,224.78645,44.0076666666667,10778.636,1516.13204,1138.67892,-9760.38228,-20.000001,-27.227218,3.6674517,0,0,-2246.986,-3086.1348,-3123.9312,4791.878,1185.63618,3134.7588,15.304,74.2698433,18.5124009,19.3715401
0,0,0,,0,0,0,253432620,78376960,868867300,,7237586400,979585420,,,662060220,8820710.02642,0,1317.62396,,7101096.8,362501.984,478490.066,1285771.74,0,743.12036,,370774.5,169685.608,502190.578,0.3882109,5.0759215,14.1729724,75.879136,0.3193305,,224.78645,44.0076666666667,10778.636,1516.13204,1138.67892,-9760.38228,-20.000001,-27.227218,3.6674517,0,0,-2246.986,-3086.1348,-3123.9312,4791.878,1185.63618,3134.7588,15.304,74.2698433,18.5124009,19.3715401
0,0,0,,0,0,0,253432620,78376960,868867300,,7237586400,979585420,,,662060220,8820710.02642,0,1317.62396,,7101096.8,362501.984,478490.066,1285771.74,0,743.12036,,370774.5,169685.608,502190.578,0.3882109,5.0759215,14.1729724,75.879136,0.3193305,,224.78645,44.0076666666667,10778.636,1516.13204,1138.67892,-9760.38228,-20.000001,-27.227218,3.6674517,0,0,-2246.986,-3086.1348,-3123.9312,4791.878,1185.63618,3134.7588,15.304,74.2698433,18.5124009,19.3715401
0,0,0,,0,0,0,252648640,78376960,869041760,,7242122400,979585420,,,662006180,7413883.379222,0,1490.50758,,7268118.2,362501.984,318092.356,938576.685984,0,1040.39926,,335935.48,169685.608,337762.03,0.3470746,5.0073488,14.9347378,76.640352,0.3912942,,205.466414,44.0076666666667,10777.579,1516.13204,1135.06252,-10396.18262,-20.000001,-32.759578,3.8656828,0,0,-2193.9552,-3086.1348,-3046.8248,4737.368,1185.63618,3039.4132,15.854,71.7208729,18.5124009,18.6699888
0,0,0,,0,0,0,252648640,78376960,869041760,,7242122400,979658300,,,662006180,7413883.379222,0,1490.50758,,7268118.2,385844.014,318092.356,938576.685984,0,1040.39926,,335935.48,170528.212,337762.03,0.3470746,5.0073488,14.9347378,76.640352,0.3912942,,205.466414,44.0076666666667,10777.579,1514.4664,1135.06252,-10396.18262,-31.1999985,-32.759578,3.8656828,0,0,-2193.9552,-2936.444,-3046.8248,4737.368,1119.46528,3039.4132,15.854,71.7208729,18.1619778,18.6699888
0,0,0,,0,0,0,252648640,78376960,869041760,,7242122400,979658300,,,662006180,7413883.379222,0,1490.50758,,7268118.2,385844.014,318092.356,938576.685984,0,1040.39926,,335935.48,170528.212,337762.03,0.3470746,5.0073488,14.9347378,76.640352,0.3912942,,205.466414,44.0076666666667,10777.579,1514.4664,1135.06252,-10396.18262,-31.1999985,-32.759578,3.8656828,0,0,-2193.9552,-2936.444,-3046.8248,4737.368,1119.46528,3039.4132,15.854,71.7208729,18.1619778,18.6699888
0,0,0,,0,0,0,252648640,78376960,869041760,,7242122400,979658300,,,662006180,7413883.379222,0,1490.50758,,7268118.2,385844.014,318092.356,938576.685984,0,1040.39926,,335935.48,170528.212,337762.03,0.3470746,5.0073488,14.9347378,76.640352,0.3912942,,205.466414,44.0076666666667,10777.579,1514.4664,1135.06252,-10396.18262,-31.1999985,-32.759578,3.8656828,0,0,-2193.9552,-2936.444,-3046.8248,4737.368,1119.46528,3039.4132,15.854,71.7208729,18.1619778,18.6699888
0,0,0,,0,0,0,252648640,78376960,869041760,,7242122400,979658300,,,662006180,7413883.379222,0,1490.50758,,7268118.2,385844.014,318092.356,938576.685984,0,1040.39926,,335935.48,170528.212,337762.03,0.3470746,5.0073488,14.9347378,76.640352,0.3912942,,205.466414,44.0076666666667,10777.579,1514.4664,1135.06252,-10396.18262,-31.1999985,-32.759578,3.8656828,0,0,-2193.9552,-2936.444,-3046.8248,4737.368,1119.46528,3039.4132,15.854,71.7208729,18.1619778,18.6699888
0,0,0,,0,0,0,252559320,78376960,869218720,,8002270600,979658300,,,662039760,7288834.01478,0,1552.09244,,6825334.4,385844.014,376170.396,1050800.174,0,885.40074,,296373.014,170528.212,394006.152,0.3533096,5.0690006,13.9616336,81.573074,0.3500034,,194.278464,44.0076666666667,11922.3366,1514.4664,1133.41408,-24841.20064,-31.1999985,-25.0861676,4.4672197,0,0,-2096.8884,-2936.444,-2955.5952,4582.9528,1119.46528,2905.2118,15.854,72.6626307,18.1619778,16.8247005
0,0,0,,0,0,0,252559320,78376960,869218720,,8002270600,978792440,,,662039760,7288834.01478,0,1552.09244,,6825334.4,415059.184,376170.396,1050800.174,0,885.40074,,296373.014,202342.414,394006.152,0.3533096,5.0690006,13.9616336,81.573074,0.3500034,,194.278464,44.0076666666667,11922.3366,1513.37736,1133.41408,-24841.20064,-25.6000006,-25.0861676,4.4672197,0,0,-2096.8884,-2918.579,-2955.5952,4582.9528,1140.5161,2905.2118,15.854,72.6626307,16.9940865,16.8247005
0,0,0,,0,0,0,252559320,78376960,869218720,,8002270600,978792440,,,662039760,7288834.01478,0,1552.09244,,6825334.4,415059.184,376170.396,1050800.174,0,885.40074,,296373.014,202342.414,394006.152,0.3533096,5.0690006,13.9616336,81.573074,0.3500034,,194.278464,44.0076666666667,11922.3366,1513.37736,1133.41408,-24841.20064,-25.6000006,-25.0861676,4.4672197,0,0,-2096.8884,-2918.579,-2955.5952,4582.9528,1140.5161,2905.2118,15.854,72.6626307,16.9940865,16.8247005
0,0,0,,0,0,0,252559320,78376960,869218720,,8002270600,978792440,,,662039760,7288834.01478,0,1552.09244,,6825334.4,415059.184,376170.396,1050800.174,0,885.40074,,296373.014,202342.414,394006.152,0.3533096,5.0690006,13.9616336,81.573074,0.3500034,,194.278464,44.0076666666667,11922.3366,1513.37736,1133.41408,-24841.20064,-25.6000006,-25.0861676,4.4672197,0,0,-2096.8884,-2918.579,-2955.5952,4582.9528,1140.5161,2905.2118,15.854,72.6626307,16.9940865,16.8247005
0,0,0,,0,0,0,252559320,78376960,869218720,,8002270600,978792440,,,662039760,7288834.01478,0,1552.09244,,6825334.4,415059.184,376170.396,1050800.174,0,885.40074,,296373.014,202342.414,394006.152,0.3533096,5.0690006,13.9616336,81.573074,0.3500034,,194.278464,44.0076666666667,11922.3366,1513.37736,1133.41408,-24841.20064,-25.6000006,-25.0861676,4.4672197,0,0,-2096.8884,-2918.579,-2955.5952,4582.9528,1140.5161,2905.2118,15.854,72.6626307,16.9940865,16.8247005
