orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,server_115_disk_reads_6g-sandbox-engine-worker-1,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,server_115_memory_ubuntu,server_115_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,server_115_network_sent_6g-sandbox-engine-worker-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,server_115_network_received_6g-sandbox-engine-worker-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,orin_temp,orin_memory,server_115_memory,orin_disk_writes,server_115_disk_writes,orin_disk_reads,server_115_disk_reads,orin_network_sent,server_115_network_sent,orin_network_received,server_115_network_received,orin_power,orin_cpu,server_115_cpu
0,0,0,0,,0,266352220,78397440,1132730760,,17847334000,,1241505000,6993244.056998,13.2,1457.86744,8538569.8,,311421.0897,635580.646006,13.2,933.62076,391469.86,,164077.344,0.3879381,3.0427842,11.0018324,77.397296,0.327796,213.930508,,44.2746666666667,22759.054,1701.8314,-4801.4169,-24.268274,78.398397,0,-1179.34104,-2586.0718,2758.056,1166.62704,15.247,72.2313483,21.0696186
0,0,0,0,,0,268219180,78397440,1132841360,,17851912000,,1241513140,9865138.968704,0,1519.13242,7574025.2,,310409.86186,933986.055208,0,851.57926,329577.06,,163177.738,0.3994681,3.0205012,10.8920463,73.355678,0.3670182,243.689934,,44.2746666666667,22766.458,1703.2932,-278.57428,-25.871302,4.0012218,0,-1214.308,-2661.8446,2826.2522,1203.42274,15.1634,74.1252235,20.9192515
0,0,0,0,,0,268219180,78397440,1132841360,,17851912000,,1241513140,9865138.968704,0,1519.13242,7574025.2,,310409.86186,933986.055208,0,851.57926,329577.06,,163177.738,0.3994681,3.0205012,10.8920463,73.355678,0.3670182,243.689934,,44.2746666666667,22766.458,1703.2932,-278.57428,-25.871302,4.0012218,0,-1214.308,-2661.8446,2826.2522,1203.42274,15.1634,74.1252235,20.9192515
0,0,0,0,,0,268219180,78397440,1132841360,,17851912000,,1241513140,9865138.968704,0,1519.13242,7574025.2,,310409.86186,933986.055208,0,851.57926,329577.06,,163177.738,0.3994681,3.0205012,10.8920463,73.355678,0.3670182,243.689934,,44.2746666666667,22766.458,1703.2932,-278.57428,-25.871302,4.0012218,0,-1214.308,-2661.8446,2826.2522,1203.42274,15.1634,74.1252235,20.9192515
0,0,0,0,,0,268219180,78397440,1132841360,,17851912000,,1241513140,9865138.968704,0,1519.13242,7574025.2,,310409.86186,933986.055208,0,851.57926,329577.06,,163177.738,0.3994681,3.0205012,10.8920463,73.355678,0.3670182,243.689934,,44.2746666666667,22766.458,1703.2932,-278.57428,-25.871302,4.0012218,0,-1214.308,-2661.8446,2826.2522,1203.42274,15.1634,74.1252235,20.9192515
0,0,0,0,,0,268219180,78397440,1132841360,,17851912000,,1241513140,9865138.968704,0,1519.13242,7574025.2,,310409.86186,933986.055208,0,851.57926,329577.06,,163177.738,0.3994681,3.0205012,10.8920463,73.355678,0.3670182,243.689934,,44.2746666666667,22766.458,1703.2932,-278.57428,-25.871302,4.0012218,0,-1214.308,-2661.8446,2826.2522,1203.42274,15.1634,74.1252235,20.9192515
0,0,0,0,,0,263761960,78399078,1132921660,,17855774000,,1241553300,7034091.410198,46.38428,1457.58372,7930729.8,,255898.87998,658438.469888,46.37444,902.59482,375767.38,,126763.042,0.37695,2.9847399,10.5497012,75.626556,0.3405971,219.655554,,44.2746666666667,22764.878,1704.633,-234.72406,-23.734976,4.001181,0,-1160.87886,-2550.7434,2727.0354,1149.86228,14.829,73.6355673,22.3850484
0,0,0,0,,0,263761960,78399078,1132921660,,17855774000,,1241553300,7034091.410198,46.38428,1457.58372,7930729.8,,255898.87998,658438.469888,46.37444,902.59482,375767.38,,126763.042,0.37695,2.9847399,10.5497012,75.626556,0.3405971,219.655554,,44.2746666666667,22764.878,1704.633,-234.72406,-23.734976,4.001181,0,-1160.87886,-2550.7434,2727.0354,1149.86228,14.829,73.6355673,22.3850484
0,0,0,0,,0,263761960,78399078,1132921660,,17855774000,,1241553300,7034091.410198,46.38428,1457.58372,7930729.8,,255898.87998,658438.469888,46.37444,902.59482,375767.38,,126763.042,0.37695,2.9847399,10.5497012,75.626556,0.3405971,219.655554,,44.2746666666667,22764.878,1704.633,-234.72406,-23.734976,4.001181,0,-1160.87886,-2550.7434,2727.0354,1149.86228,14.829,73.6355673,22.3850484
0,0,0,0,,0,263761960,78399078,1132921660,,17855774000,,1241553300,7034091.410198,46.38428,1457.58372,7930729.8,,255898.87998,658438.469888,46.37444,902.59482,375767.38,,126763.042,0.37695,2.9847399,10.5497012,75.626556,0.3405971,219.655554,,44.2746666666667,22764.878,1704.633,-234.72406,-23.734976,4.001181,0,-1160.87886,-2550.7434,2727.0354,1149.86228,14.829,73.6355673,22.3850484
0,0,0,0,,0,263761960,78399078,1132921660,,17855774000,,1241553300,7034091.410198,46.38428,1457.58372,7930729.8,,255898.87998,658438.469888,46.37444,902.59482,375767.38,,126763.042,0.37695,2.9847399,10.5497012,75.626556,0.3405971,219.655554,,44.2523333333333,22764.878,1704.633,-234.72406,-23.734976,4.001181,0,-1160.87886,-2550.7434,2727.0354,1149.86228,14.829,73.6355673,22.3850484
0,0,0,0,,0,268520640,78397440,1133005240,,17859520000,,1241530360,8120311.3942444,38.71616,1453.83574,6472018.4,,316394.588,763715.8948404,38.724738,807.1023,254479.48,,166625.818,0.7241719,3.0025283,8.6951291,77.036204,0.3519288,238.767502,,44.2523333333333,22769.456,1704.4406,-37946.88,-68.49219,1.1328207,0,-1072.332,-2347.8794,2688.5018,1054.5729,14.8974,80.7196003,19.4193146
0,0,0,0,,0,268520640,78397440,1133005240,,17859520000,,1241530360,8120311.3942444,38.71616,1453.83574,6472018.4,,316394.588,763715.8948404,38.724738,807.1023,254479.48,,166625.818,0.7241719,3.0025283,8.6951291,77.036204,0.3519288,238.767502,,44.2523333333333,22769.456,1704.4406,-37946.88,-68.49219,1.1328207,0,-1072.332,-2347.8794,2688.5018,1054.5729,14.8974,80.7196003,19.4193146
0,0,0,0,,0,268520640,78397440,1133005240,,17859520000,,1241530360,8120311.3942444,38.71616,1453.83574,6472018.4,,316394.588,763715.8948404,38.724738,807.1023,254479.48,,166625.818,0.7241719,3.0025283,8.6951291,77.036204,0.3519288,238.767502,,44.2523333333333,22769.456,1704.4406,-37946.88,-68.49219,1.1328207,0,-1072.332,-2347.8794,2688.5018,1054.5729,14.8974,80.7196003,19.4193146
0,0,0,0,,0,268520640,78397440,1133005240,,17859520000,,1241530360,8120311.3942444,38.71616,1453.83574,6472018.4,,316394.588,763715.8948404,38.724738,807.1023,254479.48,,166625.818,0.7241719,3.0025283,8.6951291,77.036204,0.3519288,238.767502,,44.2523333333333,22769.456,1704.4406,-37946.88,-68.49219,1.1328207,0,-1072.332,-2347.8794,2688.5018,1054.5729,14.8974,80.7196003,19.4193146
0,0,0,0,,0,268520640,78397440,1133005240,,17859520000,,1241530360,8120311.3942444,38.71616,1453.83574,6472018.4,,316394.588,763715.8948404,38.724738,807.1023,254479.48,,166625.818,0.7241719,3.0025283,8.6951291,77.036204,0.3519288,238.767502,,44.2523333333333,22769.456,1704.4406,-37946.88,-68.49219,1.1328207,0,-1072.332,-2347.8794,2688.5018,1054.5729,14.8974,80.7196003,19.4193146
0,0,0,0,,0,268056160,78399080,1133108440,,17863864000,,1241560700,9761770.09386,2.4995652,1730.53014,8736646.2,,311601.796004,796262.01008,2.5008212,1076.55278,268232.326,,164724.004,0.3887859,2.9755572,9.8213952,81.318802,0.3438946,214.635508,,44.2523333333333,22769.52,1699.9494,-15439.46324,-32.3004334,5.2672336,0,-1145.73768,-2532.367,2756.6736,1141.38442,15.171,73.9940154,22.2455033
0,0,0,0,,0,268056160,78399080,1133108440,,17863864000,,1241560700,9761770.09386,2.4995652,1730.53014,8736646.2,,311601.796004,796262.01008,2.5008212,1076.55278,268232.326,,164724.004,0.3887859,2.9755572,9.8213952,81.318802,0.3438946,214.635508,,44.2523333333333,22769.52,1699.9494,-15439.46324,-32.3004334,5.2672336,0,-1145.73768,-2532.367,2756.6736,1141.38442,15.171,73.9940154,22.2455033
0,0,0,0,,0,268056160,78399080,1133108440,,17863864000,,1241560700,9761770.09386,2.4995652,1730.53014,8736646.2,,311601.796004,796262.01008,2.5008212,1076.55278,268232.326,,164724.004,0.3887859,2.9755572,9.8213952,81.318802,0.3438946,214.635508,,44.2523333333333,22769.52,1699.9494,-15439.46324,-32.3004334,5.2672336,0,-1145.73768,-2532.367,2756.6736,1141.38442,15.171,73.9940154,22.2455033
0,0,0,0,,0,268056160,78399080,1133108440,,17863864000,,1241560700,9761770.09386,2.4995652,1730.53014,8736646.2,,311601.796004,796262.01008,2.5008212,1076.55278,268232.326,,164724.004,0.3887859,2.9755572,9.8213952,81.318802,0.3438946,214.635508,,44.2523333333333,22769.52,1699.9494,-15439.46324,-32.3004334,5.2672336,0,-1145.73768,-2532.367,2756.6736,1141.38442,15.171,73.9940154,22.2455033
0,0,0,0,,0,268056160,78399080,1133108440,,17863864000,,1241560700,9761770.09386,2.4995652,1730.53014,8736646.2,,311601.796004,796262.01008,2.5008212,1076.55278,268232.326,,164724.004,0.3887859,2.9755572,9.8213952,81.318802,0.3438946,214.635508,,44.319,22769.52,1699.9494,-15439.46324,-32.3004334,5.2672336,0,-1145.73768,-2532.367,2756.6736,1141.38442,15.171,73.9940154,22.2455033
0,0,0,0,,0,263834000,78397440,1133228040,,17868412000,,1241181380,8742700.538472,0,1324.05044,8751292.2,,416766.525798,809598.94,0,747.15022,374269.66,,226176.142,0.3901249,3.0184672,10.8577844,74.56554,0.3218469,228.839152,,44.319,22778.62,1700.364,-266.99222,-30.406646,3.9999404,0,-1216.9522,-2664.5874,2826.9882,1207.34246,15.1102,73.8497531,21.1927302
0,0,0,0,,0,263834000,78397440,1133228040,,17868412000,,1241181380,8742700.538472,0,1324.05044,8751292.2,,416766.525798,809598.94,0,747.15022,374269.66,,226176.142,0.3901249,3.0184672,10.8577844,74.56554,0.3218469,228.839152,,44.319,22778.62,1700.364,-266.99222,-30.406646,3.9999404,0,-1216.9522,-2664.5874,2826.9882,1207.34246,15.1102,73.8497531,21.1927302
0,0,0,0,,0,263834000,78397440,1133228040,,17868412000,,1241181380,8742700.538472,0,1324.05044,8751292.2,,416766.525798,809598.94,0,747.15022,374269.66,,226176.142,0.3901249,3.0184672,10.8577844,74.56554,0.3218469,228.839152,,44.319,22778.62,1700.364,-266.99222,-30.406646,3.9999404,0,-1216.9522,-2664.5874,2826.9882,1207.34246,15.1102,73.8497531,21.1927302
0,0,0,0,,0,263834000,78397440,1133228040,,17868412000,,1241181380,8742700.538472,0,1324.05044,8751292.2,,416766.525798,809598.94,0,747.15022,374269.66,,226176.142,0.3901249,3.0184672,10.8577844,74.56554,0.3218469,228.839152,,44.319,22778.62,1700.364,-266.99222,-30.406646,3.9999404,0,-1216.9522,-2664.5874,2826.9882,1207.34246,15.1102,73.8497531,21.1927302
0,0,0,0,,0,263834000,78397440,1133228040,,17868412000,,1241181380,8742700.538472,0,1324.05044,8751292.2,,416766.525798,809598.94,0,747.15022,374269.66,,226176.142,0.3901249,3.0184672,10.8577844,74.56554,0.3218469,228.839152,,44.319,22778.62,1700.364,-266.99222,-30.406646,3.9999404,0,-1216.9522,-2664.5874,2826.9882,1207.34246,15.1102,73.8497531,21.1927302
