orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_monitoring-stack-smart-plug-1,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-kafka-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_monitoring-stack-smart-plug-1,orin_temp,raspberrypi4_temp,orin_memory,raspberrypi4_memory,orin_disk_writes,raspberrypi4_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,orin_network_sent,raspberrypi4_network_sent,orin_network_received,raspberrypi4_network_received,raspberrypi4_power,orin_cpu,raspberrypi4_cpu
0,0,0,,0,283992900,861740240,3276291200,,0,0,,7173776.266282,13.2,3172411.04,,88598.74372,1617.0575,3761096.76464,13.2,93059.1602,,557549.601728,928.055156,0.4084177,,4.6374817,7.1595924,65.737446,233.0927,,0.3398191,44.893,51.478,11508.3116,1210.94686,-156.855264,-143.56382,4.5552304,0,-33923.836,-559.6620968,2938.955,5643.3874804,5.62,81.7598545,33.616692
0,0,0,,0,283992900,861740240,3276291200,,0,0,,7173640.266282,13.2,3172411.04,,260600.092214,1316.14246,3760964.26464,13.2,93059.1602,,4390929.0329844,848.344856,0.4084177,,4.6374817,7.1595924,65.737446,233.0927,,0.3749604,44.893,51.478,11508.3116,1388.40622,-156.855264,-209.61892,4.5552304,0,-33923.836,-2201.5536,2938.955,38351.364,5.62,81.7598545,87.612736
0,0,0,,0,283992900,861740240,3276291200,,0,0,,7173640.266282,13.2,3172411.04,,260600.092214,1316.14246,3760964.26464,13.2,93059.1602,,4390929.0329844,848.344856,0.4084177,,4.6374817,7.1595924,65.737446,233.0927,,0.3749604,44.893,51.478,11508.3116,1388.40622,-156.855264,-209.61892,4.5552304,0,-33923.836,-2201.5536,2938.955,38351.364,5.62,81.7598545,87.612736
0,0,0,,0,283992900,861740240,3276291200,,0,0,,7173640.266282,13.2,3172411.04,,260600.092214,1316.14246,3760964.26464,13.2,93059.1602,,4390929.0329844,848.344856,0.4084177,,4.6374817,7.1595924,65.737446,233.0927,,0.3749604,44.85,59.7745,11508.3116,1388.40622,-156.855264,-209.61892,4.5552304,0,-33923.836,-2201.5536,2938.955,38351.364,5.62,81.7598545,87.612736
0,0,0,,0,283992900,861740240,3276291200,,0,0,,7173640.266282,13.2,3172411.04,,260600.092214,1316.14246,3760964.26464,13.2,93059.1602,,4390929.0329844,848.344856,0.4084177,,4.6374817,7.1595924,65.737446,233.0927,,0.3749604,44.85,59.7745,11508.3116,1388.40622,-156.855264,-209.61892,4.5552304,0,-33923.836,-2201.5536,2938.955,38351.364,5.62,81.7598545,87.612736
0,0,0,,0,283374380,859667660,3392857000,,0,0,,11225529.029198,0,5948935,,260600.092214,1316.14246,5761533.278078,0,143666.588,,4390929.0329844,848.344856,0.395171,,11.7223726,5.4361418,71.939184,201.182006,,0.3749604,44.85,59.7745,11617.3866,1388.40622,-143.544012,-209.61892,3.999411,0,-43201.222,-2201.5536,2861.4566,38351.364,5.62,77.0890001,87.612736
0,0,0,,0,283374380,859667660,3392857000,,0,0,,11225529.029198,0,5948935,,244715.1638568,1663.00562,5761533.278078,0,143666.588,,5057314.0459984,921.443362,0.395171,,11.7223726,5.4361418,71.939184,201.182006,,0.3290037,44.85,59.7745,11617.3866,1504.64688,-143.544012,-162.005482,3.999411,0,-43201.222,-2386.742,2861.4566,45605.46,5.62,77.0890001,65.0327597
0,0,0,,0,283374380,859667660,3392857000,,0,0,,11225529.029198,0,5948935,,244715.1638568,1663.00562,5761533.278078,0,143666.588,,5057314.0459984,921.443362,0.395171,,11.7223726,5.4361418,71.939184,201.182006,,0.3290037,44.85,59.7745,11617.3866,1504.64688,-143.544012,-162.005482,3.999411,0,-43201.222,-2386.742,2861.4566,45605.46,5.62,77.0890001,65.0327597
0,0,0,,0,283374380,859667660,3392857000,,0,0,,11225529.029198,0,5948935,,244715.1638568,1663.00562,5761533.278078,0,143666.588,,5057314.0459984,921.443362,0.395171,,11.7223726,5.4361418,71.939184,201.182006,,0.3290037,44.85,59.7745,11617.3866,1504.64688,-143.544012,-162.005482,3.999411,0,-43201.222,-2386.742,2861.4566,45605.46,5.62,77.0890001,65.0327597
0,0,0,,0,283374380,859667660,3392857000,,0,0,,11225529.029198,0,5948935,,244715.1638568,1663.00562,5761533.278078,0,143666.588,,5057314.0459984,921.443362,0.395171,,11.7223726,5.4361418,71.939184,201.182006,,0.3290037,44.85,59.7745,11617.3866,1504.64688,-143.544012,-162.005482,3.999411,0,-43201.222,-2386.742,2861.4566,45605.46,5.62,77.0890001,65.0327597
0,0,0,,0,281142900,850704800,3462946000,,0,0,,12388097.654,0,5485936.8,,244715.1638568,1663.00562,6487346.328268,0,133182.402,,5057314.0459984,921.443362,0.4465057,,5.8715306,6.3908974,70.822248,189.89117,,0.3290037,44.85,59.7745,11729.6842,1504.64688,-171.887512,-162.005482,3.9953134,0,-42630.13,-2386.742,3354.2656,45605.46,5.62,79.6972093,65.0327597
0,0,0,,0,281142900,850704800,3462946000,,0,0,,12388097.654,0,5485936.8,,388203.476545,1326.19442,6487346.328268,0,133182.402,,5853404.895348,834.756652,0.4465057,,5.8715306,6.3908974,70.822248,189.89117,,0.3547643,44.85,59.7745,11729.6842,1566.70002,-171.887512,-61.6117776,3.9953134,0,-42630.13,-2768.5256,3354.2656,37418.1304,9.854,79.6972093,30.8573157
0,0,0,,0,281142900,850704800,3462946000,,0,0,,12388097.654,0,5485936.8,,388203.476545,1326.19442,6487346.328268,0,133182.402,,5853404.895348,834.756652,0.4465057,,5.8715306,6.3908974,70.822248,189.89117,,0.3547643,44.85,59.7745,11729.6842,1566.70002,-171.887512,-61.6117776,3.9953134,0,-42630.13,-2768.5256,3354.2656,37418.1304,9.854,79.6972093,30.8573157
0,0,0,,0,281142900,850704800,3462946000,,0,0,,12388097.654,0,5485936.8,,388203.476545,1326.19442,6487346.328268,0,133182.402,,5853404.895348,834.756652,0.4465057,,5.8715306,6.3908974,70.822248,189.89117,,0.3547643,44.871,57.59,11729.6842,1566.70002,-171.887512,-61.6117776,3.9953134,0,-42630.13,-2768.5256,3354.2656,37418.1304,9.854,79.6972093,30.8573157
0,0,0,,0,281142900,850704800,3462946000,,0,0,,12388097.654,0,5485936.8,,388203.476545,1326.19442,6487346.328268,0,133182.402,,5853404.895348,834.756652,0.4465057,,5.8715306,6.3908974,70.822248,189.89117,,0.3547643,44.871,57.59,11729.6842,1566.70002,-171.887512,-61.6117776,3.9953134,0,-42630.13,-2768.5256,3354.2656,37418.1304,9.854,79.6972093,30.8573157
0,0,0,,0,285765640,850868640,3577458000,,0,0,,6680762.879472,13.2,5951519.8,,388203.476545,1326.19442,2036771.376042,13.2,250501.398,,5853404.895348,834.756652,0.4010823,,4.4862191,12.3849268,75.397976,186.402604,,0.3547643,44.871,57.59,11908.328,1566.70002,-227.129472,-61.6117776,4.0043956,0,-9901.2996,-2768.5256,4257.2948,37418.1304,9.854,71.9071107,30.8573157
0,0,0,,0,285765640,850868640,3577458000,,0,0,,6680762.879472,13.2,5951519.8,,423678.1686366,1646.28126,2036771.376042,13.2,250501.398,,1034192.3513698,957.58242,0.4010823,,4.4862191,12.3849268,75.397976,186.402604,,0.2807318,44.871,57.59,11908.328,1598.3375,-227.129472,-194.17944,4.0043956,0,-9901.2996,-3256.6132,4257.2948,7216.131,9.854,71.9071107,38.5746994
0,0,0,,0,285765640,850868640,3577458000,,0,0,,6680762.879472,13.2,5951519.8,,423678.1686366,1646.28126,2036771.376042,13.2,250501.398,,1034192.3513698,957.58242,0.4010823,,4.4862191,12.3849268,75.397976,186.402604,,0.2807318,44.871,57.59,11908.328,1598.3375,-227.129472,-194.17944,4.0043956,0,-9901.2996,-3256.6132,4257.2948,7216.131,9.854,71.9071107,38.5746994
0,0,0,,0,285765640,850868640,3577458000,,0,0,,6680762.879472,13.2,5951519.8,,423678.1686366,1646.28126,2036771.376042,13.2,250501.398,,1034192.3513698,957.58242,0.4010823,,4.4862191,12.3849268,75.397976,186.402604,,0.2807318,44.871,57.59,11908.328,1598.3375,-227.129472,-194.17944,4.0043956,0,-9901.2996,-3256.6132,4257.2948,7216.131,9.854,71.9071107,38.5746994
0,0,0,,0,285765640,850868640,3577458000,,0,0,,6680762.879472,13.2,5951519.8,,423678.1686366,1646.28126,2036771.376042,13.2,250501.398,,1034192.3513698,957.58242,0.4010823,,4.4862191,12.3849268,75.397976,186.402604,,0.2807318,44.871,57.59,11908.328,1598.3375,-227.129472,-194.17944,4.0043956,0,-9901.2996,-3256.6132,4257.2948,7216.131,9.854,71.9071107,38.5746994
0,0,0,,0,286321040,851069320,3681983600,,0,0,,8080763.991142,7.82668,6555597.6,,423678.1686366,1646.28126,1611023.701958,7.785454,288619.78,,1034192.3513698,957.58242,0.3740488,,4.5148401,9.642119,76.90322,177.861538,,0.2807318,44.871,57.59,12020.7264,1598.3375,-217.956048,-194.17944,4.0011012,0,-6505.4352,-3256.6132,3377.6016,7216.131,9.854,71.7026976,38.5746994
0,0,0,,0,286321040,851069320,3681983600,,0,0,,8080763.991142,7.82668,6555597.6,,287425.068476,1516.76216,1611023.701958,7.785454,288619.78,,809260.2866188,916.312394,0.3740488,,4.5148401,9.642119,76.90322,177.861538,,0.3314476,44.871,57.59,12020.7264,1649.68434,-217.956048,-225.758444,4.0011012,0,-6505.4352,-2913.196,3377.6016,7726.4756,6.93,71.7026976,20.6553663
0,0,0,,0,286321040,851069320,3681983600,,0,0,,8080763.991142,7.82668,6555597.6,,287425.068476,1516.76216,1611023.701958,7.785454,288619.78,,809260.2866188,916.312394,0.3740488,,4.5148401,9.642119,76.90322,177.861538,,0.3314476,44.871,57.59,12020.7264,1649.68434,-217.956048,-225.758444,4.0011012,0,-6505.4352,-2913.196,3377.6016,7726.4756,6.93,71.7026976,20.6553663
0,0,0,,0,286321040,851069320,3681983600,,0,0,,8080763.991142,7.82668,6555597.6,,287425.068476,1516.76216,1611023.701958,7.785454,288619.78,,809260.2866188,916.312394,0.3740488,,4.5148401,9.642119,76.90322,177.861538,,0.3314476,44.893,57.6055,12020.7264,1649.68434,-217.956048,-225.758444,4.0011012,0,-6505.4352,-2913.196,3377.6016,7726.4756,6.93,71.7026976,20.6553663
0,0,0,,0,286321040,851069320,3681983600,,0,0,,8080763.991142,7.82668,6555597.6,,287425.068476,1516.76216,1611023.701958,7.785454,288619.78,,809260.2866188,916.312394,0.3740488,,4.5148401,9.642119,76.90322,177.861538,,0.3314476,44.893,57.6055,12020.7264,1649.68434,-217.956048,-225.758444,4.0011012,0,-6505.4352,-2913.196,3377.6016,7726.4756,6.93,71.7026976,20.6553663
0,0,0,,0,285501860,851266760,3761341200,,0,0,,7056327.2909,8.97332,5827768.8,,287425.068476,1516.76216,1616240.002,9.014546,272376.2,,809260.2866188,916.312394,0.3899929,,4.5495286,11.4060499,74.076968,211.177586,,0.3314476,44.893,57.6055,12144.5616,1649.68434,-229.02736,-225.758444,3.9981432,0,-7879.4666,-2913.196,4108.389,7726.4756,6.93,75.3780187,20.6553663
0,0,0,,0,285501860,851266760,3761341200,,0,0,,7056327.2909,8.97332,5827768.8,,491339.5662,1195.35636,1616240.002,9.014546,272376.2,,1115909.735707,685.905126,0.3899929,,4.5495286,11.4060499,74.076968,211.177586,,0.2971162,44.893,57.6055,12144.5616,1653.34374,-229.02736,-116.862106,3.9981432,3.7800598,-7879.4666,-3397.9348,4108.389,7274.3994,6.93,75.3780187,19.3286591
0,0,0,,0,285501860,851266760,3761341200,,0,0,,7056327.2909,8.97332,5827768.8,,491339.5662,1195.35636,1616240.002,9.014546,272376.2,,1115909.735707,685.905126,0.3899929,,4.5495286,11.4060499,74.076968,211.177586,,0.2971162,44.893,57.6055,12144.5616,1653.34374,-229.02736,-116.862106,3.9981432,3.7800598,-7879.4666,-3397.9348,4108.389,7274.3994,6.93,75.3780187,19.3286591
0,0,0,,0,285501860,851266760,3761341200,,0,0,,7056327.2909,8.97332,5827768.8,,491339.5662,1195.35636,1616240.002,9.014546,272376.2,,1115909.735707,685.905126,0.3899929,,4.5495286,11.4060499,74.076968,211.177586,,0.2971162,44.893,57.6055,12144.5616,1653.34374,-229.02736,-116.862106,3.9981432,3.7800598,-7879.4666,-3397.9348,4108.389,7274.3994,6.93,75.3780187,19.3286591
0,0,0,,0,285501860,851266760,3761341200,,0,0,,7056327.2909,8.97332,5827768.8,,491339.5662,1195.35636,1616240.002,9.014546,272376.2,,1115909.735707,685.905126,0.3899929,,4.5495286,11.4060499,74.076968,211.177586,,0.2971162,44.893,57.6055,12144.5616,1653.34374,-229.02736,-116.862106,3.9981432,3.7800598,-7879.4666,-3397.9348,4108.389,7274.3994,6.93,75.3780187,19.3286591
0,0,0,,0,284601560,851465840,4799197200,,0,0,,5514950.92914,6.14941,5326402.64,,491339.5662,1195.35636,1338153.542,6.116976,195864.5596,,1115909.735707,685.905126,0.4729704,,4.5554995,9.8289375,80.16743,189.709004,,0.2971162,44.893,57.6055,13967.7256,1653.34374,-37496.4254,-116.862106,3.2001146,3.7800598,-6697.0838,-3397.9348,3805.8658,7274.3994,6.93,75.8676343,19.3286591
0,0,0,,0,284601560,851465840,4799197200,,0,0,,5514950.92914,6.14941,5326402.64,,305788.892214,1512.79996,1338153.542,6.116976,195864.5596,,637814.8100376,961.799968,0.4729704,,4.5554995,9.8289375,80.16743,189.709004,,0.3523169,44.893,57.6055,13967.7256,1662.93126,-37496.4254,-41.6,3.2001146,3.4199402,-6697.0838,-3074.1274,3805.8658,6573.5654,7.139,75.8676343,19.4361826
0,0,0,,0,284601560,851465840,4799197200,,0,0,,5514950.92914,6.14941,5326402.64,,305788.892214,1512.79996,1338153.542,6.116976,195864.5596,,637814.8100376,961.799968,0.4729704,,4.5554995,9.8289375,80.16743,189.709004,,0.3523169,44.893,57.6055,13967.7256,1662.93126,-37496.4254,-41.6,3.2001146,3.4199402,-6697.0838,-3074.1274,3805.8658,6573.5654,7.139,75.8676343,19.4361826
0,0,0,,0,284601560,851465840,4799197200,,0,0,,5514950.92914,6.14941,5326402.64,,305788.892214,1512.79996,1338153.542,6.116976,195864.5596,,637814.8100376,961.799968,0.4729704,,4.5554995,9.8289375,80.16743,189.709004,,0.3523169,44.9986666666667,56.49,13967.7256,1662.93126,-37496.4254,-41.6,3.2001146,3.4199402,-6697.0838,-3074.1274,3805.8658,6573.5654,7.139,75.8676343,19.4361826
0,0,0,,0,284601560,851465840,4799197200,,0,0,,5514950.92914,6.14941,5326402.64,,305788.892214,1512.79996,1338153.542,6.116976,195864.5596,,637814.8100376,961.799968,0.4729704,,4.5554995,9.8289375,80.16743,189.709004,,0.3523169,44.9986666666667,56.49,13967.7256,1662.93126,-37496.4254,-41.6,3.2001146,3.4199402,-6697.0838,-3074.1274,3805.8658,6573.5654,7.139,75.8676343,19.4361826
0,0,0,,0,282651040,851666540,6965003800,,0,0,,8590056.8401,7.05059,6286774.2,,305788.892214,1512.79996,1777968.882,7.083024,242543.002,,637814.8100376,961.799968,0.4139297,,4.6408525,11.1113908,77.57132,183.795402,,0.3523169,44.9986666666667,56.49,15223.1976,1662.93126,-268.28362,-41.6,4.0015922,3.4199402,-7799.098,-3074.1274,3978.3146,6573.5654,7.139,70.9716618,19.4361826
0,0,0,,0,282651040,851666540,6965003800,,0,0,,8590056.8401,7.05059,6286774.2,,433097.1442,1605.41088,1777968.882,7.083024,242543.002,,1048199.7125718,941.49142,0.4139297,,4.6408525,11.1113908,77.57132,183.795402,,0.3023438,44.9986666666667,56.49,15223.1976,1697.67204,-268.28362,-272.7999936,4.0015922,4.8,-7799.098,-3184.826,3978.3146,7811.664,7.139,70.9716618,26.0158002
0,0,0,,0,282651040,851666540,6965003800,,0,0,,8590056.8401,7.05059,6286774.2,,433097.1442,1605.41088,1777968.882,7.083024,242543.002,,1048199.7125718,941.49142,0.4139297,,4.6408525,11.1113908,77.57132,183.795402,,0.3023438,44.9986666666667,56.49,15223.1976,1697.67204,-268.28362,-272.7999936,4.0015922,4.8,-7799.098,-3184.826,3978.3146,7811.664,7.139,70.9716618,26.0158002
0,0,0,,0,282651040,851666540,6965003800,,0,0,,8590056.8401,7.05059,6286774.2,,433097.1442,1605.41088,1777968.882,7.083024,242543.002,,1048199.7125718,941.49142,0.4139297,,4.6408525,11.1113908,77.57132,183.795402,,0.3023438,44.9986666666667,56.49,15223.1976,1697.67204,-268.28362,-272.7999936,4.0015922,4.8,-7799.098,-3184.826,3978.3146,7811.664,7.139,70.9716618,26.0158002
0,0,0,,0,282651040,851666540,6965003800,,0,0,,8590056.8401,7.05059,6286774.2,,433097.1442,1605.41088,1777968.882,7.083024,242543.002,,1048199.7125718,941.49142,0.4139297,,4.6408525,11.1113908,77.57132,183.795402,,0.3023438,44.9986666666667,56.49,15223.1976,1697.67204,-268.28362,-272.7999936,4.0015922,4.8,-7799.098,-3184.826,3978.3146,7811.664,7.139,70.9716618,26.0158002
0,0,0,,0,287213180,851883620,7011425400,,0,0,,8499899.1571,0,6892737,,433097.1442,1605.41088,1844508.76,0,314381.46,,1048199.7125718,941.49142,0.558845,,4.3617355,11.8326146,74.485728,197.951414,,0.3023438,44.9986666666667,56.49,15271.2,1697.67204,-187.856376,-272.7999936,3.9999524,4.8,-8055.8478,-3184.826,4427.502,7811.664,7.139,73.2379839,26.0158002
0,0,0,,0,287213180,851883620,7011425400,,0,0,,8499899.1571,0,6892737,,488611.135634,1309.58918,1844508.76,0,314381.46,,1116883.3883108,827.90858,0.558845,,4.3617355,11.8326146,74.485728,197.951414,,0.32241,44.9986666666667,56.49,15271.2,1727.5158,-187.856376,-206.399986,3.9999524,0,-8055.8478,-3585.8714,4427.502,7379.8128,6.9718,73.2379839,20.8331842
0,0,0,,0,287213180,851883620,7011425400,,0,0,,8499899.1571,0,6892737,,488611.135634,1309.58918,1844508.76,0,314381.46,,1116883.3883108,827.90858,0.558845,,4.3617355,11.8326146,74.485728,197.951414,,0.32241,44.9986666666667,56.49,15271.2,1727.5158,-187.856376,-206.399986,3.9999524,0,-8055.8478,-3585.8714,4427.502,7379.8128,6.9718,73.2379839,20.8331842
0,0,0,,0,287213180,851883620,7011425400,,0,0,,8499899.1571,0,6892737,,488611.135634,1309.58918,1844508.76,0,314381.46,,1116883.3883108,827.90858,0.558845,,4.3617355,11.8326146,74.485728,197.951414,,0.32241,45.126,57.04,15271.2,1727.5158,-187.856376,-206.399986,3.9999524,0,-8055.8478,-3585.8714,4427.502,7379.8128,6.9718,73.2379839,20.8331842
0,0,0,,0,287213180,851883620,7011425400,,0,0,,8499899.1571,0,6892737,,488611.135634,1309.58918,1844508.76,0,314381.46,,1116883.3883108,827.90858,0.558845,,4.3617355,11.8326146,74.485728,197.951414,,0.32241,45.126,57.04,15271.2,1727.5158,-187.856376,-206.399986,3.9999524,0,-8055.8478,-3585.8714,4427.502,7379.8128,6.9718,73.2379839,20.8331842
0,0,0,,0,281787600,852082680,7037320200,,0,0,,8355383.811822,0,6293744.8,,488611.135634,1309.58918,1899080.7233,0,304669.42,,1116883.3883108,827.90858,0.379174,,4.6361559,12.4636254,74.20899,213.350834,,0.32241,45.126,57.04,15325.5938,1727.5158,-232.98022,-206.399986,3.9984636,0,-7707.413,-3585.8714,4248.6196,7379.8128,6.9718,73.9696843,20.8331842
0,0,0,,0,281787600,852082680,7037320200,,0,0,,8355383.811822,0,6293744.8,,406560.2654,1615.72102,1899080.7233,0,304669.42,,861365.5338498,939.067942,0.379174,,4.6361559,12.4636254,74.20899,213.350834,,0.3034597,45.126,57.04,15325.5938,1723.353,-232.98022,-10.4000004,3.9984636,0,-7707.413,-3340.3298,4248.6196,7880.3312,6.93,73.9696843,32.1606328
0,0,0,,0,281787600,852082680,7037320200,,0,0,,8355383.811822,0,6293744.8,,406560.2654,1615.72102,1899080.7233,0,304669.42,,861365.5338498,939.067942,0.379174,,4.6361559,12.4636254,74.20899,213.350834,,0.3034597,45.126,57.04,15325.5938,1723.353,-232.98022,-10.4000004,3.9984636,0,-7707.413,-3340.3298,4248.6196,7880.3312,6.93,73.9696843,32.1606328
0,0,0,,0,281787600,852082680,7037320200,,0,0,,8355383.811822,0,6293744.8,,406560.2654,1615.72102,1899080.7233,0,304669.42,,861365.5338498,939.067942,0.379174,,4.6361559,12.4636254,74.20899,213.350834,,0.3034597,45.126,57.04,15325.5938,1723.353,-232.98022,-10.4000004,3.9984636,0,-7707.413,-3340.3298,4248.6196,7880.3312,6.93,73.9696843,32.1606328
0,0,0,,0,281787600,852082680,7037320200,,0,0,,8355383.811822,0,6293744.8,,406560.2654,1615.72102,1899080.7233,0,304669.42,,861365.5338498,939.067942,0.379174,,4.6361559,12.4636254,74.20899,213.350834,,0.3034597,45.126,57.04,15325.5938,1723.353,-232.98022,-10.4000004,3.9984636,0,-7707.413,-3340.3298,4248.6196,7880.3312,6.93,73.9696843,32.1606328
0,0,0,,0,287580160,852315300,7076820600,,0,0,,7250541.789078,17.120956,7095276,,406560.2654,1615.72102,1512655.914472,17.10036,303413.3,,861365.5338498,939.067942,0.6083255,,4.7508087,11.0847952,74.148412,203.586516,,0.3034597,45.126,57.04,15360.342,1723.353,-265.070226,-10.4000004,4.0004748,0,-9781.9288,-3340.3298,3929.2856,7880.3312,6.93,73.2956371,32.1606328
0,0,0,,0,287580160,852315300,7076820600,,0,0,,7250541.789078,17.120956,7095276,,384348.035032,1316.27906,1512655.914472,17.10036,303413.3,,1234322.1097628,863.73214,0.6083255,,4.7508087,11.0847952,74.148412,203.586516,,0.3251444,45.126,57.04,15360.342,1729.5718,-265.070226,-31.2000004,4.0004748,0,-9781.9288,-3421.9722,3929.2856,9429.9148,6.9452,73.2956371,41.682729
0,0,0,,0,287580160,852315300,7076820600,,0,0,,7250541.789078,17.120956,7095276,,384348.035032,1316.27906,1512655.914472,17.10036,303413.3,,1234322.1097628,863.73214,0.6083255,,4.7508087,11.0847952,74.148412,203.586516,,0.3251444,45.126,57.04,15360.342,1729.5718,-265.070226,-31.2000004,4.0004748,0,-9781.9288,-3421.9722,3929.2856,9429.9148,6.9452,73.2956371,41.682729
0,0,0,,0,287580160,852315300,7076820600,,0,0,,7250541.789078,17.120956,7095276,,384348.035032,1316.27906,1512655.914472,17.10036,303413.3,,1234322.1097628,863.73214,0.6083255,,4.7508087,11.0847952,74.148412,203.586516,,0.3251444,44.9543333333333,58.415,15360.342,1729.5718,-265.070226,-31.2000004,4.0004748,0,-9781.9288,-3421.9722,3929.2856,9429.9148,6.9452,73.2956371,41.682729
0,0,0,,0,287580160,852315300,7076820600,,0,0,,7250541.789078,17.120956,7095276,,384348.035032,1316.27906,1512655.914472,17.10036,303413.3,,1234322.1097628,863.73214,0.6083255,,4.7508087,11.0847952,74.148412,203.586516,,0.3251444,44.9543333333333,58.415,15360.342,1729.5718,-265.070226,-31.2000004,4.0004748,0,-9781.9288,-3421.9722,3929.2856,9429.9148,6.9452,73.2956371,41.682729
0,0,0,,0,280784860,852484900,7100959600,,0,0,,8791214.3438806,4.479044,6340219.4,,384348.035032,1316.27906,1856688.6700654,4.49964,272131.86,,1234322.1097628,863.73214,0.4441283,,4.5716593,12.561381,75.029508,194.851338,,0.3251444,44.9543333333333,58.415,15406.7796,1729.5718,-1756.156582,-31.2000004,4.0011268,0,-5297.913,-3421.9722,4207.1148,9429.9148,6.9452,73.1177584,41.682729
0,0,0,,0,280784860,852484900,7100959600,,0,0,,8791214.3438806,4.479044,6340219.4,,449294.41764,1603.34074,1856688.6700654,4.49964,272131.86,,749381.77552,928.34036,0.4441283,,4.5716593,12.561381,75.029508,194.851338,,0.3340631,44.9543333333333,58.415,15406.7796,1751.4218,-1756.156582,-11.2,4.0011268,0,-5297.913,-3315.9182,4207.1148,5728.2128,6.949,73.1177584,46.6910485
0,0,0,,0,280784860,852484900,7100959600,,0,0,,8791214.3438806,4.479044,6340219.4,,449294.41764,1603.34074,1856688.6700654,4.49964,272131.86,,749381.77552,928.34036,0.4441283,,4.5716593,12.561381,75.029508,194.851338,,0.3340631,44.9543333333333,58.415,15406.7796,1751.4218,-1756.156582,-11.2,4.0011268,0,-5297.913,-3315.9182,4207.1148,5728.2128,6.949,73.1177584,46.6910485
0,0,0,,0,280784860,852484900,7100959600,,0,0,,8791214.3438806,4.479044,6340219.4,,449294.41764,1603.34074,1856688.6700654,4.49964,272131.86,,749381.77552,928.34036,0.4441283,,4.5716593,12.561381,75.029508,194.851338,,0.3340631,44.9543333333333,58.415,15406.7796,1751.4218,-1756.156582,-11.2,4.0011268,0,-5297.913,-3315.9182,4207.1148,5728.2128,6.949,73.1177584,46.6910485
0,0,0,,0,280784860,852484900,7100959600,,0,0,,8791214.3438806,4.479044,6340219.4,,449294.41764,1603.34074,1856688.6700654,4.49964,272131.86,,749381.77552,928.34036,0.4441283,,4.5716593,12.561381,75.029508,194.851338,,0.3340631,44.9543333333333,58.415,15406.7796,1751.4218,-1756.156582,-11.2,4.0011268,0,-5297.913,-3315.9182,4207.1148,5728.2128,6.949,73.1177584,46.6910485
0,0,0,,0,283385840,852717600,7121883200,,0,0,,6848429.85784,13.2,6652025.8,,449294.41764,1603.34074,1192502.498,13.2,317336.82,,749381.77552,928.34036,0.3497749,,4.6391601,10.7239874,74.957918,210.163456,,0.3340631,44.9543333333333,58.415,15464.8072,1751.4218,-9444.48742,-11.2,7.4446799,0,-6708.3442,-3315.9182,3781.8446,5728.2128,6.949,75.4537647,46.6910485
0,0,0,,0,283385840,852717600,7121883200,,0,0,,6848429.85784,13.2,6652025.8,,411214.65092,1488.38478,1192502.498,13.2,317336.82,,824024.2526216,897.550664,0.3497749,,4.6391601,10.7239874,74.957918,210.163456,,0.3680684,44.9543333333333,58.415,15464.8072,1771.2814,-9444.48742,-44.94094,7.4446799,0,-6708.3442,-3144.232,3781.8446,5473.2726,8.0578,75.4537647,45.2433866
0,0,0,,0,283385840,852717600,7121883200,,0,0,,6848429.85784,13.2,6652025.8,,411214.65092,1488.38478,1192502.498,13.2,317336.82,,824024.2526216,897.550664,0.3497749,,4.6391601,10.7239874,74.957918,210.163456,,0.3680684,44.9543333333333,58.415,15464.8072,1771.2814,-9444.48742,-44.94094,7.4446799,0,-6708.3442,-3144.232,3781.8446,5473.2726,8.0578,75.4537647,45.2433866
