orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_monitoring-stack-smart-plug-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_memory_ubuntu,orin_memory_[none],orin_memory_[none],orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi4_memory_ubuntu,raspberrypi4_memory_monitoring-stack_smart-plug_1,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack_smart-plug_1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack_smart-plug_1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-kafka-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi4_cpu_6g-sandbox-engine-worker-1,raspberrypi4_cpu_monitoring-stack_smart-plug_1,orin_temp,raspberrypi4_temp,orin_memory,raspberrypi4_memory,orin_disk_writes,raspberrypi4_disk_writes,orin_disk_reads,raspberrypi4_disk_reads,orin_network_sent,raspberrypi4_network_sent,orin_network_received,raspberrypi4_network_received,orin_power,raspberrypi4_power,orin_cpu,raspberrypi4_cpu
0,0,0,0,,107157912,2484580200,32845820,,5349209800,0,0,9377612.37,0,1485.56438,7633675.6,,280364.866,1590.4671,3090573.362108,0,862.94328,369981.92,,2142987.02,873.6713,0.4327126,66.828076,4.6729502,8.3190944,75.066238,0.3536728,219.572462,,308.733662,0.3663723,41.7366666666667,69.555,8836.4546,2115.9094,-32255.87078,-21.6,3.1997972,0,-19818.8394,-2351.1906,3232.5196,15427.8816,14.0358,10.386,74.1800244,89.8645995
0,0,0,0,,107157912,2484580200,32845820,,5349209800,0,0,9377612.37,0,1485.56438,7633675.6,,275739.532,1549.60006,3090573.362108,0,862.94328,369981.92,,2673578.48,937.8,0.4327126,66.828076,4.6729502,8.3190944,75.066238,0.3536728,219.572462,,301.76436,0.4239354,41.6963333333333,68.4705,8836.4546,2115.6498,-32255.87078,-52.8,3.1997972,0,-19818.8394,-2342.1342,3232.5196,21643.948,14.0358,10.6368,74.1800244,87.0422802
0,0,0,0,,107157912,2484580200,32845820,,5349209800,0,0,9377612.37,0,1485.56438,7633675.6,,275739.532,1549.60006,3090573.362108,0,862.94328,369981.92,,2673578.48,937.8,0.4327126,66.828076,4.6729502,8.3190944,75.066238,0.3536728,219.572462,,301.76436,0.4239354,41.6963333333333,68.4705,8836.4546,2115.6498,-32255.87078,-52.8,3.1997972,0,-19818.8394,-2342.1342,3232.5196,21643.948,14.0358,10.6368,74.1800244,87.0422802
0,0,0,0,,107157912,2484580200,32845820,,5349209800,0,0,9377612.37,0,1485.56438,7633675.6,,275739.532,1549.60006,3090573.362108,0,862.94328,369981.92,,2673578.48,937.8,0.4327126,66.828076,4.6729502,8.3190944,75.066238,0.3536728,219.572462,,301.76436,0.4239354,41.6963333333333,68.4705,8836.4546,2115.6498,-32255.87078,-52.8,3.1997972,0,-19818.8394,-2342.1342,3232.5196,21643.948,14.0358,10.6368,74.1800244,87.0422802
0,0,0,0,,107157912,2484580200,32845820,,5349209800,0,0,9377612.37,0,1485.56438,7633675.6,,275739.532,1549.60006,3090573.362108,0,862.94328,369981.92,,2673578.48,937.8,0.4327126,66.828076,4.6729502,8.3190944,75.066238,0.3536728,219.572462,,301.76436,0.4239354,41.6963333333333,68.4705,8836.4546,2115.6498,-32255.87078,-52.8,3.1997972,0,-19818.8394,-2342.1342,3232.5196,21643.948,14.0358,10.6368,74.1800244,87.0422802
0,0,0,0,,107866522,2484821400,32846640,,5352987600,0,0,12019340.732008,39.6,1510.2398,7039714,,275739.532,1549.60006,4142928.837898,39.6,883.91086,327273.54,,2673578.48,937.8,0.3477054,64.75627,4.5919887,7.8185318,78.2193,0.3382011,234.418238,,301.76436,0.4239354,41.6963333333333,68.4705,8834.4586,2115.6498,-18138.0183,-52.8,4.7987706,0,-24418.66,-2342.1342,3263.5918,21643.948,14.07,10.6368,72.6400365,87.0422802
0,0,0,0,,107866522,2484821400,32846640,,5352987600,0,0,12019340.732008,39.6,1510.2398,7039714,,281642.422,1456.38734,4142928.837898,39.6,883.91086,327273.54,,3229903.1,792.070018,0.3477054,64.75627,4.5919887,7.8185318,78.2193,0.3382011,234.418238,,301.7252,0.3315631,41.6963333333333,68.4705,8834.4586,2115.225,-18138.0183,-194.3190076,4.7987706,22.4,-24418.66,-2376.6484,3263.5918,23710.456,14.07,10.804,72.6400365,89.3032398
0,0,0,0,,107866522,2484821400,32846640,,5352987600,0,0,12019340.732008,39.6,1510.2398,7039714,,281642.422,1456.38734,4142928.837898,39.6,883.91086,327273.54,,3229903.1,792.070018,0.3477054,64.75627,4.5919887,7.8185318,78.2193,0.3382011,234.418238,,301.7252,0.3315631,41.6963333333333,68.4705,8834.4586,2115.225,-18138.0183,-194.3190076,4.7987706,22.4,-24418.66,-2376.6484,3263.5918,23710.456,14.07,10.804,72.6400365,89.3032398
0,0,0,0,,107866522,2484821400,32846640,,5352987600,0,0,12019340.732008,39.6,1510.2398,7039714,,281642.422,1456.38734,4142928.837898,39.6,883.91086,327273.54,,3229903.1,792.070018,0.3477054,64.75627,4.5919887,7.8185318,78.2193,0.3382011,234.418238,,301.7252,0.3315631,41.6963333333333,68.4705,8834.4586,2115.225,-18138.0183,-194.3190076,4.7987706,22.4,-24418.66,-2376.6484,3263.5918,23710.456,14.07,10.804,72.6400365,89.3032398
0,0,0,0,,107866522,2484821400,32846640,,5352987600,0,0,12019340.732008,39.6,1510.2398,7039714,,281642.422,1456.38734,4142928.837898,39.6,883.91086,327273.54,,3229903.1,792.070018,0.3477054,64.75627,4.5919887,7.8185318,78.2193,0.3382011,234.418238,,301.7252,0.3315631,41.6963333333333,68.4705,8834.4586,2115.225,-18138.0183,-194.3190076,4.7987706,22.4,-24418.66,-2376.6484,3263.5918,23710.456,14.07,10.804,72.6400365,89.3032398
0,0,0,0,,107647794,2485194600,32847460,,5356889400,0,0,10346578.428,8.4,1628.02522,7342374.2,,281642.422,1456.38734,3206523.972,8.4,928.5813,352810.64,,3229903.1,792.070018,0.3306219,69.991,4.6677262,8.4831498,77.817532,0.3655245,220.044004,,301.7252,0.3315631,41.6963333333333,68.4705,8834.6896,2115.225,-202.492976,-194.3190076,4.0003142,22.4,-17831.9366,-2376.6484,3185.421,23710.456,14.0472,10.804,72.062517,89.3032398
0,0,0,0,,107647794,2485194600,32847460,,5356889400,0,0,10346578.428,8.4,1628.02522,7342374.2,,249774.448,1524.61284,3206523.972,8.4,928.5813,352810.64,,2204452.14,922.729964,0.3306219,69.991,4.6677262,8.4831498,77.817532,0.3655245,220.044004,,302.474238,0.4258597,41.6756666666667,69.586,8834.6896,2116.0906,-202.492976,-182.6246122,4.0003142,1.6,-17831.9366,-2243.8848,3185.421,17892.644,14.0472,10.9066,72.062517,87.8207909
0,0,0,0,,107647794,2485194600,32847460,,5356889400,0,0,10346578.428,8.4,1628.02522,7342374.2,,249774.448,1524.61284,3206523.972,8.4,928.5813,352810.64,,2204452.14,922.729964,0.3306219,69.991,4.6677262,8.4831498,77.817532,0.3655245,220.044004,,302.474238,0.4258597,41.6756666666667,69.586,8834.6896,2116.0906,-202.492976,-182.6246122,4.0003142,1.6,-17831.9366,-2243.8848,3185.421,17892.644,14.0472,10.9066,72.062517,87.8207909
0,0,0,0,,107647794,2485194600,32847460,,5356889400,0,0,10346578.428,8.4,1628.02522,7342374.2,,249774.448,1524.61284,3206523.972,8.4,928.5813,352810.64,,2204452.14,922.729964,0.3306219,69.991,4.6677262,8.4831498,77.817532,0.3655245,220.044004,,302.474238,0.4258597,41.6756666666667,69.586,8834.6896,2116.0906,-202.492976,-182.6246122,4.0003142,1.6,-17831.9366,-2243.8848,3185.421,17892.644,14.0472,10.9066,72.062517,87.8207909
0,0,0,0,,107647794,2485194600,32847460,,5356889400,0,0,10346578.428,8.4,1628.02522,7342374.2,,249774.448,1524.61284,3206523.972,8.4,928.5813,352810.64,,2204452.14,922.729964,0.3306219,69.991,4.6677262,8.4831498,77.817532,0.3655245,220.044004,,302.474238,0.4258597,41.6756666666667,69.586,8834.6896,2116.0906,-202.492976,-182.6246122,4.0003142,1.6,-17831.9366,-2243.8848,3185.421,17892.644,14.0472,10.9066,72.062517,87.8207909
0,0,0,0,,105063220,2485549600,32847460,,5361473000,0,0,13454395.666,0,1351.63168,8913296.8,,249774.448,1524.61284,4429935.94,0,786.68466,398606.12,,2204452.14,922.729964,0.3584972,67.024544,4.4223563,7.3190508,75.947282,0.3183393,238.17491,,302.474238,0.4258597,41.6756666666667,69.586,8839.5478,2116.0906,-210.414934,-182.6246122,4.0011362,1.6,-26542.064,-2243.8848,3179.2148,17892.644,13.956,10.9066,71.2721316,87.8207909
0,0,0,0,,105063220,2485549600,32847460,,5361473000,0,0,13454395.666,0,1351.63168,8913296.8,,303194.592,1380.19996,4429935.94,0,786.68466,398606.12,,3878853.82,737.399982,0.3584972,67.024544,4.4223563,7.3190508,75.947282,0.3183393,238.17491,,297.86902,0.3551386,41.6756666666667,69.586,8839.5478,2117.8342,-210.414934,-15.775682,4.0011362,0,-26542.064,-2321.1912,3179.2148,29221.488,13.956,10.975,71.2721316,87.6983224
0,0,0,0,,105063220,2485549600,32847460,,5361473000,0,0,13454395.666,0,1351.63168,8913296.8,,303194.592,1380.19996,4429935.94,0,786.68466,398606.12,,3878853.82,737.399982,0.3584972,67.024544,4.4223563,7.3190508,75.947282,0.3183393,238.17491,,297.86902,0.3551386,41.6756666666667,69.586,8839.5478,2117.8342,-210.414934,-15.775682,4.0011362,0,-26542.064,-2321.1912,3179.2148,29221.488,13.956,10.975,71.2721316,87.6983224
0,0,0,0,,105063220,2485549600,32847460,,5361473000,0,0,13454395.666,0,1351.63168,8913296.8,,303194.592,1380.19996,4429935.94,0,786.68466,398606.12,,3878853.82,737.399982,0.3584972,67.024544,4.4223563,7.3190508,75.947282,0.3183393,238.17491,,297.86902,0.3551386,41.6756666666667,69.586,8839.5478,2117.8342,-210.414934,-15.775682,4.0011362,0,-26542.064,-2321.1912,3179.2148,29221.488,13.956,10.975,71.2721316,87.6983224
0,0,0,0,,105063220,2485549600,32847460,,5361473000,0,0,13454395.666,0,1351.63168,8913296.8,,303194.592,1380.19996,4429935.94,0,786.68466,398606.12,,3878853.82,737.399982,0.3584972,67.024544,4.4223563,7.3190508,75.947282,0.3183393,238.17491,,297.86902,0.3551386,41.6756666666667,69.586,8839.5478,2117.8342,-210.414934,-15.775682,4.0011362,0,-26542.064,-2321.1912,3179.2148,29221.488,13.956,10.975,71.2721316,87.6983224
0,0,0,0,,109022412,2485725600,32854832,,5364901400,0,0,10892371.914,13.2,1473.72594,7450558.4,,303194.592,1380.19996,4681353.912,13.2,784.07288,388242.8,,3878853.82,737.399982,0.336678,72.591418,4.4396235,7.4054168,77.944646,0.3529145,203.137598,,297.86902,0.3551386,41.6756666666667,69.586,8835.9742,2117.8342,-191.825276,-15.775682,3.9999692,0,-37697.444,-2321.1912,3214.7508,29221.488,14.0016,10.975,70.1640587,87.6983224
0,0,0,0,,109022412,2485725600,32854832,,5364901400,0,0,10892371.914,13.2,1473.72594,7450558.4,,235648.89,1598.99998,4681353.912,13.2,784.07288,388242.8,,4491704.9,970.400042,0.336678,72.591418,4.4396235,7.4054168,77.944646,0.3529145,203.137598,,283.165454,0.4222316,41.7186666666667,65.6895,8835.9742,2117.122,-191.825276,-11.63237,3.9999692,0,-37697.444,-2335.3056,3214.7508,40245.934,14.0016,11.0542,70.1640587,82.5293353
0,0,0,0,,109022412,2485725600,32854832,,5364901400,0,0,10892371.914,13.2,1473.72594,7450558.4,,235648.89,1598.99998,4681353.912,13.2,784.07288,388242.8,,4491704.9,970.400042,0.336678,72.591418,4.4396235,7.4054168,77.944646,0.3529145,203.137598,,283.165454,0.4222316,41.7186666666667,65.6895,8835.9742,2117.122,-191.825276,-11.63237,3.9999692,0,-37697.444,-2335.3056,3214.7508,40245.934,14.0016,11.0542,70.1640587,82.5293353
0,0,0,0,,109022412,2485725600,32854832,,5364901400,0,0,10892371.914,13.2,1473.72594,7450558.4,,235648.89,1598.99998,4681353.912,13.2,784.07288,388242.8,,4491704.9,970.400042,0.336678,72.591418,4.4396235,7.4054168,77.944646,0.3529145,203.137598,,283.165454,0.4222316,41.7186666666667,65.6895,8835.9742,2117.122,-191.825276,-11.63237,3.9999692,0,-37697.444,-2335.3056,3214.7508,40245.934,14.0016,11.0542,70.1640587,82.5293353
0,0,0,0,,109022412,2485725600,32854832,,5364901400,0,0,10892371.914,13.2,1473.72594,7450558.4,,235648.89,1598.99998,4681353.912,13.2,784.07288,388242.8,,4491704.9,970.400042,0.336678,72.591418,4.4396235,7.4054168,77.944646,0.3529145,203.137598,,283.165454,0.4222316,41.7186666666667,65.6895,8835.9742,2117.122,-191.825276,-11.63237,3.9999692,0,-37697.444,-2335.3056,3214.7508,40245.934,14.0016,11.0542,70.1640587,82.5293353
0,0,0,0,,99948136,2485905200,32846640,,5372306200,0,0,12266151.332,21.6,1472.2875,7337783.4,,235648.89,1598.99998,5572514.854,21.6,919.92746,393614.38,,4491704.9,970.400042,0.5870024,69.470952,4.5336347,8.05705,75.231926,0.3318299,223.402536,,283.165454,0.4222316,41.7186666666667,65.6895,8838.7164,2117.122,-244.8299,-11.63237,3.998113,0,-26450.8258,-2335.3056,3280.9458,40245.934,14.184,11.0542,70.9351536,82.5293353
0,0,0,0,,99948136,2485905200,32846640,,5372306200,0,0,12266151.332,21.6,1472.2875,7337783.4,,266016.044,1428.79994,5572514.854,21.6,919.92746,393614.38,,3204634.092,776.999976,0.5870024,69.470952,4.5336347,8.05705,75.231926,0.3318299,223.402536,,160.9987114,0.2873503,41.7186666666667,65.6895,8838.7164,2117.7188,-244.8299,-15.708778,3.998113,0,-26450.8258,-2531.2126,3280.9458,18532.1589,14.184,11.107,70.9351536,43.5018625
0,0,0,0,,99948136,2485905200,32846640,,5372306200,0,0,12266151.332,21.6,1472.2875,7337783.4,,266016.044,1428.79994,5572514.854,21.6,919.92746,393614.38,,3204634.092,776.999976,0.5870024,69.470952,4.5336347,8.05705,75.231926,0.3318299,223.402536,,160.9987114,0.2873503,41.7186666666667,65.6895,8838.7164,2117.7188,-244.8299,-15.708778,3.998113,0,-26450.8258,-2531.2126,3280.9458,18532.1589,14.184,11.107,70.9351536,43.5018625
0,0,0,0,,99948136,2485905200,32846640,,5372306200,0,0,12266151.332,21.6,1472.2875,7337783.4,,266016.044,1428.79994,5572514.854,21.6,919.92746,393614.38,,3204634.092,776.999976,0.5870024,69.470952,4.5336347,8.05705,75.231926,0.3318299,223.402536,,160.9987114,0.2873503,41.7186666666667,65.6895,8838.7164,2117.7188,-244.8299,-15.708778,3.998113,0,-26450.8258,-2531.2126,3280.9458,18532.1589,14.184,11.107,70.9351536,43.5018625
0,0,0,0,,99948136,2485905200,32846640,,5372306200,0,0,12266151.332,21.6,1472.2875,7337783.4,,266016.044,1428.79994,5572514.854,21.6,919.92746,393614.38,,3204634.092,776.999976,0.5870024,69.470952,4.5336347,8.05705,75.231926,0.3318299,223.402536,,160.9987114,0.2873503,41.7186666666667,65.6895,8838.7164,2117.7188,-244.8299,-15.708778,3.998113,0,-26450.8258,-2531.2126,3280.9458,18532.1589,14.184,11.107,70.9351536,43.5018625
0,0,0,0,,103016038,2486093600,32846640,,5377101000,0,0,8176551.346,0,1569.61768,7855980.4,,266016.044,1428.79994,1245123.073992,0,860.00436,401512.92,,3204634.092,776.999976,0.6270006,71.089692,4.5080641,11.065209,75.154316,0.3566957,226.40952,,160.9987114,0.2873503,41.7186666666667,65.6895,8842.575,2117.7188,-373.14192,-15.708778,4.0011176,0,-1686.3649,-2531.2126,3788.7006,18532.1589,14.2902,11.107,72.2659774,43.5018625
0,0,0,0,,103016038,2486093600,32846640,,5377101000,0,0,8176551.346,0,1569.61768,7855980.4,,335509.664,1570.2113,1245123.073992,0,860.00436,401512.92,,164301.306,955.3417,0.6270006,71.089692,4.5080641,11.065209,75.154316,0.3566957,226.40952,,12.0821256,0.3373756,41.6496666666667,63.23,8842.575,2117.975,-373.14192,-11.43773,4.0011176,0,-1686.3649,-2906.0274,3788.7006,1077.02172,14.2902,9.6338,72.2659774,9.9099755
0,0,0,0,,103016038,2486093600,32846640,,5377101000,0,0,8176551.346,0,1569.61768,7855980.4,,335509.664,1570.2113,1245123.073992,0,860.00436,401512.92,,164301.306,955.3417,0.6270006,71.089692,4.5080641,11.065209,75.154316,0.3566957,226.40952,,12.0821256,0.3373756,41.6496666666667,63.23,8842.575,2117.975,-373.14192,-11.43773,4.0011176,0,-1686.3649,-2906.0274,3788.7006,1077.02172,14.2902,9.6338,72.2659774,9.9099755
0,0,0,0,,103016038,2486093600,32846640,,5377101000,0,0,8176551.346,0,1569.61768,7855980.4,,335509.664,1570.2113,1245123.073992,0,860.00436,401512.92,,164301.306,955.3417,0.6270006,71.089692,4.5080641,11.065209,75.154316,0.3566957,226.40952,,12.0821256,0.3373756,41.6496666666667,63.23,8842.575,2117.975,-373.14192,-11.43773,4.0011176,0,-1686.3649,-2906.0274,3788.7006,1077.02172,14.2902,9.6338,72.2659774,9.9099755
0,0,0,0,,103016038,2486093600,32846640,,5377101000,0,0,8176551.346,0,1569.61768,7855980.4,,335509.664,1570.2113,1245123.073992,0,860.00436,401512.92,,164301.306,955.3417,0.6270006,71.089692,4.5080641,11.065209,75.154316,0.3566957,226.40952,,12.0821256,0.3373756,41.6496666666667,63.23,8842.575,2117.975,-373.14192,-11.43773,4.0011176,0,-1686.3649,-2906.0274,3788.7006,1077.02172,14.2902,9.6338,72.2659774,9.9099755
0,0,0,0,,105251636,2486262200,32845820,,5592081000,0,0,7943821.596,0,1439.86286,6307967.4,,335509.664,1570.2113,1184622.997992,0,898.35944,353537.48,,164301.306,955.3417,0.3443242,57.885628,4.5119535,8.7755208,78.82281,0.3581614,222.090734,,12.0821256,0.3373756,41.6496666666667,63.23,9382.6132,2117.975,-48122.82852,-11.43773,2.9153892,0,-1545.6604,-2906.0274,3533.1156,1077.02172,14.715,9.6338,77.3508989,9.9099755
0,0,0,0,,105251636,2486262200,32845820,,5592081000,0,0,7943821.596,0,1439.86286,6307967.4,,339809.93,1171.07906,1184622.997992,0,898.35944,353537.48,,165772.118,649.751488,0.3443242,57.885628,4.5119535,8.7755208,78.82281,0.3581614,222.090734,,11.035542,0.2607828,41.6496666666667,63.23,9382.6132,2117.4124,-48122.82852,-31.701812,2.9153892,0,-1545.6604,-2607.2352,3533.1156,953.29058,14.715,7.424,77.3508989,9.819356
0,0,0,0,,105251636,2486262200,32845820,,5592081000,0,0,7943821.596,0,1439.86286,6307967.4,,339809.93,1171.07906,1184622.997992,0,898.35944,353537.48,,165772.118,649.751488,0.3443242,57.885628,4.5119535,8.7755208,78.82281,0.3581614,222.090734,,11.035542,0.2607828,41.6496666666667,63.23,9382.6132,2117.4124,-48122.82852,-31.701812,2.9153892,0,-1545.6604,-2607.2352,3533.1156,953.29058,14.715,7.424,77.3508989,9.819356
0,0,0,0,,105251636,2486262200,32845820,,5592081000,0,0,7943821.596,0,1439.86286,6307967.4,,339809.93,1171.07906,1184622.997992,0,898.35944,353537.48,,165772.118,649.751488,0.3443242,57.885628,4.5119535,8.7755208,78.82281,0.3581614,222.090734,,11.035542,0.2607828,41.6496666666667,63.23,9382.6132,2117.4124,-48122.82852,-31.701812,2.9153892,0,-1545.6604,-2607.2352,3533.1156,953.29058,14.715,7.424,77.3508989,9.819356
0,0,0,0,,105251636,2486262200,32845820,,5592081000,0,0,7943821.596,0,1439.86286,6307967.4,,339809.93,1171.07906,1184622.997992,0,898.35944,353537.48,,165772.118,649.751488,0.3443242,57.885628,4.5119535,8.7755208,78.82281,0.3581614,222.090734,,11.035542,0.2607828,41.6496666666667,63.23,9382.6132,2117.4124,-48122.82852,-31.701812,2.9153892,0,-1545.6604,-2607.2352,3533.1156,953.29058,14.715,7.424,77.3508989,9.819356
0,0,0,0,,109191988,2486447400,32845820,,6441084400,0,0,6879591.086,0,1420.5467,7221778.4,,339809.93,1171.07906,1105920.4868,0,776.85346,394659.72,,165772.118,649.751488,0.4006404,71.35272,4.5458368,11.3075014,78.288392,0.3727912,211.033056,,11.035542,0.2607828,41.6496666666667,63.23,9851.1288,2117.4124,-6350.78136,-31.701812,4.2848198,0,-1691.87164,-2607.2352,3815.3978,953.29058,14.715,7.424,70.3238158,9.819356
0,0,0,0,,109191988,2486447400,32845820,,6441084400,0,0,6879591.086,0,1420.5467,7221778.4,,300440.604,1805.98428,1105920.4868,0,776.85346,394659.72,,146877.83,1064.518934,0.4006404,71.35272,4.5458368,11.3075014,78.288392,0.3727912,211.033056,,10.8437249,0.3120209,41.6963333333333,61.5645,9851.1288,2116.5718,-6350.78136,-31.000146,4.2848198,0,-1691.87164,-2908.098,3815.3978,1075.0567,14.715,7.4316,70.3238158,9.3570077
0,0,0,0,,109191988,2486447400,32845820,,6441084400,0,0,6879591.086,0,1420.5467,7221778.4,,300440.604,1805.98428,1105920.4868,0,776.85346,394659.72,,146877.83,1064.518934,0.4006404,71.35272,4.5458368,11.3075014,78.288392,0.3727912,211.033056,,10.8437249,0.3120209,41.6963333333333,61.5645,9851.1288,2116.5718,-6350.78136,-31.000146,4.2848198,0,-1691.87164,-2908.098,3815.3978,1075.0567,14.715,7.4316,70.3238158,9.3570077
0,0,0,0,,109191988,2486447400,32845820,,6441084400,0,0,6879591.086,0,1420.5467,7221778.4,,300440.604,1805.98428,1105920.4868,0,776.85346,394659.72,,146877.83,1064.518934,0.4006404,71.35272,4.5458368,11.3075014,78.288392,0.3727912,211.033056,,10.8437249,0.3120209,41.6963333333333,61.5645,9851.1288,2116.5718,-6350.78136,-31.000146,4.2848198,0,-1691.87164,-2908.098,3815.3978,1075.0567,14.715,7.4316,70.3238158,9.3570077
0,0,0,0,,109191988,2486447400,32845820,,6441084400,0,0,6879591.086,0,1420.5467,7221778.4,,300440.604,1805.98428,1105920.4868,0,776.85346,394659.72,,146877.83,1064.518934,0.4006404,71.35272,4.5458368,11.3075014,78.288392,0.3727912,211.033056,,10.8437249,0.3120209,41.6963333333333,61.5645,9851.1288,2116.5718,-6350.78136,-31.000146,4.2848198,0,-1691.87164,-2908.098,3815.3978,1075.0567,14.715,7.4316,70.3238158,9.3570077
0,0,0,0,,107377460,2486634600,32847460,,6444869000,0,0,9143166.138,0,1553.93688,7150321.8,,300440.604,1805.98428,1320200.95193,0,937.11058,363015.78,,146877.83,1064.518934,0.4663623,72.039608,4.4660569,11.1209038,75.82504,0.3363293,212.168796,,10.8437249,0.3120209,41.6963333333333,61.5645,9849.1964,2116.5718,-302.4122,-31.000146,4.000249,0,-1695.6981,-2908.098,3975.221,1075.0567,13.956,7.4316,71.6628316,9.3570077
0,0,0,0,,107377460,2486634600,32847460,,6444869000,0,0,9143166.138,0,1553.93688,7150321.8,,334424.122,1172.82344,1320200.95193,0,937.11058,363015.78,,163469.172,650.068972,0.4663623,72.039608,4.4660569,11.1209038,75.82504,0.3363293,212.168796,,11.8277698,0.3079649,41.6963333333333,61.5645,9849.1964,2115.0968,-302.4122,-35.970004,4.000249,0,-1695.6981,-2903.7676,3975.221,1074.75056,13.956,7.443,71.6628316,9.8728354
0,0,0,0,,107377460,2486634600,32847460,,6444869000,0,0,9143166.138,0,1553.93688,7150321.8,,334424.122,1172.82344,1320200.95193,0,937.11058,363015.78,,163469.172,650.068972,0.4663623,72.039608,4.4660569,11.1209038,75.82504,0.3363293,212.168796,,11.8277698,0.3079649,41.6963333333333,61.5645,9849.1964,2115.0968,-302.4122,-35.970004,4.000249,0,-1695.6981,-2903.7676,3975.221,1074.75056,13.956,7.443,71.6628316,9.8728354
0,0,0,0,,107377460,2486634600,32847460,,6444869000,0,0,9143166.138,0,1553.93688,7150321.8,,334424.122,1172.82344,1320200.95193,0,937.11058,363015.78,,163469.172,650.068972,0.4663623,72.039608,4.4660569,11.1209038,75.82504,0.3363293,212.168796,,11.8277698,0.3079649,41.6963333333333,61.5645,9849.1964,2115.0968,-302.4122,-35.970004,4.000249,0,-1695.6981,-2903.7676,3975.221,1074.75056,13.956,7.443,71.6628316,9.8728354
0,0,0,0,,107377460,2486634600,32847460,,6444869000,0,0,9143166.138,0,1553.93688,7150321.8,,334424.122,1172.82344,1320200.95193,0,937.11058,363015.78,,163469.172,650.068972,0.4663623,72.039608,4.4660569,11.1209038,75.82504,0.3363293,212.168796,,11.8277698,0.3079649,41.6963333333333,61.5645,9849.1964,2115.0968,-302.4122,-35.970004,4.000249,0,-1695.6981,-2903.7676,3975.221,1074.75056,13.956,7.443,71.6628316,9.8728354
0,0,0,0,,109468056,2486816000,32845820,,6448847200,0,0,9124162.187454,19.601908,1558.93186,7833537.4,,334424.122,1172.82344,1240071.612758,19.656226,849.90758,363950.1,,163469.172,650.068972,0.4372008,66.122528,4.4883264,10.8445432,73.407996,0.3336325,245.680754,,11.8277698,0.3079649,41.6963333333333,61.5645,9853.6766,2115.0968,-285.61126,-35.970004,4.00023,0,-1698.075,-2903.7676,3890.668,1074.75056,13.956,7.443,72.8374278,9.8728354
0,0,0,0,,109468056,2486816000,32845820,,6448847200,0,0,9124162.187454,19.601908,1558.93186,7833537.4,,359715.348,1731.81092,1240071.612758,19.656226,849.90758,363950.1,,176347.056,965.52182,0.4372008,66.122528,4.4883264,10.8445432,73.407996,0.3336325,245.680754,,11.7193788,0.3195962,41.6756666666667,60.7395,9853.6766,2114.422,-285.61126,-30.60505,4.00023,0,-1698.075,-2919.394,3890.668,1084.76728,13.956,7.2074,72.8374278,9.1119776
0,0,0,0,,109468056,2486816000,32845820,,6448847200,0,0,9124162.187454,19.601908,1558.93186,7833537.4,,359715.348,1731.81092,1240071.612758,19.656226,849.90758,363950.1,,176347.056,965.52182,0.4372008,66.122528,4.4883264,10.8445432,73.407996,0.3336325,245.680754,,11.7193788,0.3195962,41.6756666666667,60.7395,9853.6766,2114.422,-285.61126,-30.60505,4.00023,0,-1698.075,-2919.394,3890.668,1084.76728,13.956,7.2074,72.8374278,9.1119776
0,0,0,0,,109468056,2486816000,32845820,,6448847200,0,0,9124162.187454,19.601908,1558.93186,7833537.4,,359715.348,1731.81092,1240071.612758,19.656226,849.90758,363950.1,,176347.056,965.52182,0.4372008,66.122528,4.4883264,10.8445432,73.407996,0.3336325,245.680754,,11.7193788,0.3195962,41.6756666666667,60.7395,9853.6766,2114.422,-285.61126,-30.60505,4.00023,0,-1698.075,-2919.394,3890.668,1084.76728,13.956,7.2074,72.8374278,9.1119776
