orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_monitoring-stack-smart-plug-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_monitoring-stack-smart-plug-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_monitoring-stack-smart-plug-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_monitoring-stack-smart-plug-1,orin_cpu_powerstorm_marketing-campaign_0_client,xavier_cpu_6g-sandbox-engine-worker-1,xavier_cpu_monitoring-stack-smart-plug-1,raspberrypi5_cpu_6g-sandbox-engine-worker-1,raspberrypi5_cpu_monitoring-stack_smart-plug_1,orin_temp,xavier_temp,raspberrypi5_temp,orin_memory,xavier_memory,raspberrypi5_memory,orin_disk_writes,xavier_disk_writes,raspberrypi5_disk_writes,orin_disk_reads,xavier_disk_reads,raspberrypi5_disk_reads,orin_network_sent,xavier_network_sent,raspberrypi5_network_sent,orin_network_received,xavier_network_received,raspberrypi5_network_received,orin_power,xavier_power,raspberrypi5_power,orin_cpu,xavier_cpu,raspberrypi5_cpu
0,0,0,101259672,921501680,32346110,4945684000,8050607.14988,0,1585.26874,7643409.2,619122.71748,0,880.85886,406627.8,0.4368552,1.9248412,0.5755543,80.482766,0.3364972,244.421672,25.875122,1.1074002,3.8308813,0.2635985,42.311,42.45,41.6975,8276.7522,1377.44062,1129.3406,-117.521034,-37.492676,-73.459238,0,58.4,0,-357.4662048,-181.4044654,-117.273281,369.742432,14.029855,11.6763814,14.051,3.74,3.9794,70.7005563,19.5868757,3.1090797
0,0,0,101259672,921501680,32346110,4945684000,8050607.14988,0,1585.26874,7643409.2,619122.71748,0,880.85886,406627.8,0.4368552,1.9248412,0.5755543,80.482766,0.3364972,244.421672,25.875122,1.1074002,3.8308813,0.2635985,42.311,42.45,41.6975,8276.7522,1377.44062,1129.3406,-117.521034,-37.492676,-73.459238,0,58.4,0,-357.4662048,-181.4044654,-117.273281,369.742432,14.029855,11.6763814,14.051,3.74,3.9794,70.7005563,19.5868757,3.1090797
0,0,0,103111882,921586880,32349386,4949639000,9040117.71272,0,1441.94434,7735970.2,696032.85598,0,860.11838,435082.02,0.3446135,1.9765661,0.5948937,79.304074,0.3728273,236.653796,30.126641,1.2922611,3.8373377,0.2181671,42.311,42.45,41.6975,8276.5608,1377.13282,1129.88752,-1689.678878,-22.33226,-267.100458,0,28.34375,0,-357.5495342,-180.2715234,-117.6233262,368.4996288,9.863313,11.4115186,13.9902,3.55,3.968,69.4011343,20.625556,2.5554111
0,0,0,103111882,921586880,32349386,4949639000,9040117.71272,0,1441.94434,7735970.2,696032.85598,0,860.11838,435082.02,0.3446135,1.9765661,0.5948937,79.304074,0.3728273,236.653796,30.126641,1.2922611,3.8373377,0.2181671,42.25,42.65,42.538,8276.5608,1377.13282,1129.88752,-1689.678878,-22.33226,-267.100458,0,28.34375,0,-357.5495342,-180.2715234,-117.6233262,368.4996288,9.863313,11.4115186,13.9902,3.55,3.968,69.4011343,20.625556,2.5554111
0,0,0,103111882,921586880,32349386,4949639000,9040117.71272,0,1441.94434,7735970.2,696032.85598,0,860.11838,435082.02,0.3446135,1.9765661,0.5948937,79.304074,0.3728273,236.653796,30.126641,1.2922611,3.8373377,0.2181671,42.25,42.65,42.538,8276.5608,1377.13282,1129.88752,-1689.678878,-22.33226,-267.100458,0,28.34375,0,-357.5495342,-180.2715234,-117.6233262,368.4996288,9.863313,11.4115186,13.9902,3.55,3.968,69.4011343,20.625556,2.5554111
0,0,0,103111882,921586880,32349386,4949639000,9040117.71272,0,1441.94434,7735970.2,696032.85598,0,860.11838,435082.02,0.3446135,1.9765661,0.5948937,79.304074,0.3728273,236.653796,30.126641,1.2922611,3.8373377,0.2181671,42.25,42.65,42.538,8276.5608,1377.13282,1129.88752,-1689.678878,-22.33226,-267.100458,0,28.34375,0,-357.5495342,-180.2715234,-117.6233262,368.4996288,9.863313,11.4115186,13.9902,3.55,3.968,69.4011343,20.625556,2.5554111
0,0,0,103111882,921586880,32349386,4949639000,9040117.71272,0,1441.94434,7735970.2,696032.85598,0,860.11838,435082.02,0.3446135,1.9765661,0.5948937,79.304074,0.3728273,236.653796,30.126641,1.2922611,3.8373377,0.2181671,42.25,42.65,42.538,8276.5608,1377.13282,1129.88752,-1689.678878,-22.33226,-267.100458,0,28.34375,0,-357.5495342,-180.2715234,-117.6233262,368.4996288,9.863313,11.4115186,13.9902,3.55,3.968,69.4011343,20.625556,2.5554111
0,0,0,104366898,921675340,32346110,4954285400,8661139.83484,0,1548.1785,7962441.6,670146.9821,0,854.3601,410819.64,0.3593085,1.8780715,0.5908302,80.533306,0.3112918,239.205552,29.8104046,1.4002175,5.473998,0.2293599,42.25,42.65,42.538,8286.9748,1377.16878,1129.38436,-60.800002,-21.157084,-24.243342,0,49.2562494,0,-356.7374604,-181.23672,-117.8571946,369.3055846,14.2694508,12.4266248,13.975,3.55,4.0136,70.5933804,21.6714688,2.3079201
0,0,0,104366898,921675340,32346110,4954285400,8661139.83484,0,1548.1785,7962441.6,670146.9821,0,854.3601,410819.64,0.3593085,1.8780715,0.5908302,80.533306,0.3112918,239.205552,29.8104046,1.4002175,5.473998,0.2293599,42.25,42.65,42.538,8286.9748,1377.16878,1129.38436,-60.800002,-21.157084,-24.243342,0,49.2562494,0,-356.7374604,-181.23672,-117.8571946,369.3055846,14.2694508,12.4266248,13.975,3.55,4.0136,70.5933804,21.6714688,2.3079201
0,0,0,104366898,921675340,32346110,4954285400,8661139.83484,0,1548.1785,7962441.6,670146.9821,0,854.3601,410819.64,0.3593085,1.8780715,0.5908302,80.533306,0.3112918,239.205552,29.8104046,1.4002175,5.473998,0.2293599,42.25,42.65,42.538,8286.9748,1377.16878,1129.38436,-60.800002,-21.157084,-24.243342,0,49.2562494,0,-356.7374604,-181.23672,-117.8571946,369.3055846,14.2694508,12.4266248,13.975,3.55,4.0136,70.5933804,21.6714688,2.3079201
0,0,0,104366898,921675340,32346110,4954285400,8661139.83484,0,1548.1785,7962441.6,670146.9821,0,854.3601,410819.64,0.3593085,1.8780715,0.5908302,80.533306,0.3112918,239.205552,29.8104046,1.4002175,5.473998,0.2293599,42.25,42.65,42.538,8286.9748,1377.16878,1129.38436,-60.800002,-21.157084,-24.243342,0,49.2562494,0,-356.7374604,-181.23672,-117.8571946,369.3055846,14.2694508,12.4266248,13.975,3.55,4.0136,70.5933804,21.6714688,2.3079201
0,0,0,104366898,921675340,32346110,4954285400,8661139.83484,0,1548.1785,7962441.6,670146.9821,0,854.3601,410819.64,0.3593085,1.8780715,0.5908302,80.533306,0.3112918,239.205552,29.8104046,1.4002175,5.473998,0.2293599,42.25,42.65,42.538,8286.9748,1377.16878,1129.38436,-60.800002,-21.157084,-24.243342,0,49.2562494,0,-356.7374604,-181.23672,-117.8571946,369.3055846,14.2694508,12.4266248,13.975,3.55,4.0136,70.5933804,21.6714688,2.3079201
0,0,0,110404404,921766320,32346110,4957853800,8875628.24568,0,1378.61994,7494992.6,752229.304548,0,793.17032,426808.16,0.3647089,1.8867351,0.5807336,78.659936,0.3698772,237.684928,29.5684424,1.8005696,2.8781037,0.1957954,42.25,42.65,42.538,8285.004,1377.40074,1129.27188,-65.6,-17.6,-100.52785,0,22.4,0,-357.4416068,-182.2448844,-116.4138634,370.27132,10.269657,10.1877942,13.9978,3.6108,4.025,69.7245017,20.0574542,1.9524062
0,0,0,110404404,921766320,32346110,4957853800,8875628.24568,0,1378.61994,7494992.6,752229.304548,0,793.17032,426808.16,0.3647089,1.8867351,0.5807336,78.659936,0.3698772,237.684928,29.5684424,1.8005696,2.8781037,0.1957954,42.3333333333333,42.8,43.088,8285.004,1377.40074,1129.27188,-65.6,-17.6,-100.52785,0,22.4,0,-357.4416068,-182.2448844,-116.4138634,370.27132,10.269657,10.1877942,13.9978,3.6108,4.025,69.7245017,20.0574542,1.9524062
0,0,0,110404404,921766320,32346110,4957853800,8875628.24568,0,1378.61994,7494992.6,752229.304548,0,793.17032,426808.16,0.3647089,1.8867351,0.5807336,78.659936,0.3698772,237.684928,29.5684424,1.8005696,2.8781037,0.1957954,42.3333333333333,42.8,43.088,8285.004,1377.40074,1129.27188,-65.6,-17.6,-100.52785,0,22.4,0,-357.4416068,-182.2448844,-116.4138634,370.27132,10.269657,10.1877942,13.9978,3.6108,4.025,69.7245017,20.0574542,1.9524062
0,0,0,110404404,921766320,32346110,4957853800,8875628.24568,0,1378.61994,7494992.6,752229.304548,0,793.17032,426808.16,0.3647089,1.8867351,0.5807336,78.659936,0.3698772,237.684928,29.5684424,1.8005696,2.8781037,0.1957954,42.3333333333333,42.8,43.088,8285.004,1377.40074,1129.27188,-65.6,-17.6,-100.52785,0,22.4,0,-357.4416068,-182.2448844,-116.4138634,370.27132,10.269657,10.1877942,13.9978,3.6108,4.025,69.7245017,20.0574542,1.9524062
0,0,0,110404404,921766320,32346110,4957853800,8875628.24568,0,1378.61994,7494992.6,752229.304548,0,793.17032,426808.16,0.3647089,1.8867351,0.5807336,78.659936,0.3698772,237.684928,29.5684424,1.8005696,2.8781037,0.1957954,42.3333333333333,42.8,43.088,8285.004,1377.40074,1129.27188,-65.6,-17.6,-100.52785,0,22.4,0,-357.4416068,-182.2448844,-116.4138634,370.27132,10.269657,10.1877942,13.9978,3.6108,4.025,69.7245017,20.0574542,1.9524062
0,0,0,105699740,921840860,32346110,4962387400,6887787.624576,124.114672,1599.39724,8283645.4,531833.326612,176.917354,921.8391,473111.92,0.3720207,1.9048487,0.5918979,78.087594,0.315024,238.840108,29.0942184,1.5069359,4.8369096,0.2265915,42.3333333333333,42.8,43.088,8278.1462,1376.16018,1129.70938,-100.46856,-9.6,-60.174454,0,0,0,-357.939415,-181.5764104,-120.217691,368.8124072,14.6919792,14.3550642,14.013,3.626,4.7842,70.6411974,20.0886918,2.4564081
0,0,0,105699740,921840860,32346110,4962387400,6887787.624576,124.114672,1599.39724,8283645.4,531833.326612,176.917354,921.8391,473111.92,0.3720207,1.9048487,0.5918979,78.087594,0.315024,238.840108,29.0942184,1.5069359,4.8369096,0.2265915,42.3333333333333,42.8,43.088,8278.1462,1376.16018,1129.70938,-100.46856,-9.6,-60.174454,0,0,0,-357.939415,-181.5764104,-120.217691,368.8124072,14.6919792,14.3550642,14.013,3.626,4.7842,70.6411974,20.0886918,2.4564081
0,0,0,105699740,921840860,32346110,4962387400,6887787.624576,124.114672,1599.39724,8283645.4,531833.326612,176.917354,921.8391,473111.92,0.3720207,1.9048487,0.5918979,78.087594,0.315024,238.840108,29.0942184,1.5069359,4.8369096,0.2265915,42.3333333333333,42.8,43.088,8278.1462,1376.16018,1129.70938,-100.46856,-9.6,-60.174454,0,0,0,-357.939415,-181.5764104,-120.217691,368.8124072,14.6919792,14.3550642,14.013,3.626,4.7842,70.6411974,20.0886918,2.4564081
0,0,0,105699740,921840860,32346110,4962387400,6887787.624576,124.114672,1599.39724,8283645.4,531833.326612,176.917354,921.8391,473111.92,0.3720207,1.9048487,0.5918979,78.087594,0.315024,238.840108,29.0942184,1.5069359,4.8369096,0.2265915,42.3333333333333,42.8,43.088,8278.1462,1376.16018,1129.70938,-100.46856,-9.6,-60.174454,0,0,0,-357.939415,-181.5764104,-120.217691,368.8124072,14.6919792,14.3550642,14.013,3.626,4.7842,70.6411974,20.0886918,2.4564081
0,0,0,105699740,921840860,32346110,4962387400,6887787.624576,124.114672,1599.39724,8283645.4,531833.326612,176.917354,921.8391,473111.92,0.3720207,1.9048487,0.5918979,78.087594,0.315024,238.840108,29.0942184,1.5069359,4.8369096,0.2265915,42.3333333333333,42.8,43.088,8278.1462,1376.16018,1129.70938,-100.46856,-9.6,-60.174454,0,0,0,-357.939415,-181.5764104,-120.217691,368.8124072,14.6919792,14.3550642,14.013,3.626,4.7842,70.6411974,20.0886918,2.4564081
0,0,0,99909632,923284300,32346110,4784219200,7903800.36098,11.4853288,1377.88248,8354175.4,638457.464588,11.4826466,792.75248,446254.32,0.3957743,1.8750859,0.5926359,79.380376,0.3680229,246.852328,32.136465,1.9841774,2.9717011,0.1863438,42.3333333333333,42.8,43.088,8052.1108,1375.857,1129.81252,-18653.278864,-9.6,-10.4,0,0,0,-357.3959356,-182.1558718,-116.1797938,368.7952228,11.573527,10.4760948,13.9332,3.5196,4.974,70.8732977,20.395889,1.8560447
0,0,0,99909632,923284300,32346110,4784219200,7903800.36098,11.4853288,1377.88248,8354175.4,638457.464588,11.4826466,792.75248,446254.32,0.3957743,1.8750859,0.5926359,79.380376,0.3680229,246.852328,32.136465,1.9841774,2.9717011,0.1863438,42.2706666666667,42.8,42.7975,8052.1108,1375.857,1129.81252,-18653.278864,-9.6,-10.4,0,0,0,-357.3959356,-182.1558718,-116.1797938,368.7952228,11.573527,10.4760948,13.9332,3.5196,4.974,70.8732977,20.395889,1.8560447
0,0,0,99909632,923284300,32346110,4784219200,7903800.36098,11.4853288,1377.88248,8354175.4,638457.464588,11.4826466,792.75248,446254.32,0.3957743,1.8750859,0.5926359,79.380376,0.3680229,246.852328,32.136465,1.9841774,2.9717011,0.1863438,42.2706666666667,42.8,42.7975,8052.1108,1375.857,1129.81252,-18653.278864,-9.6,-10.4,0,0,0,-357.3959356,-182.1558718,-116.1797938,368.7952228,11.573527,10.4760948,13.9332,3.5196,4.974,70.8732977,20.395889,1.8560447
0,0,0,99909632,923284300,32346110,4784219200,7903800.36098,11.4853288,1377.88248,8354175.4,638457.464588,11.4826466,792.75248,446254.32,0.3957743,1.8750859,0.5926359,79.380376,0.3680229,246.852328,32.136465,1.9841774,2.9717011,0.1863438,42.2706666666667,42.8,42.7975,8052.1108,1375.857,1129.81252,-18653.278864,-9.6,-10.4,0,0,0,-357.3959356,-182.1558718,-116.1797938,368.7952228,11.573527,10.4760948,13.9332,3.5196,4.974,70.8732977,20.395889,1.8560447
0,0,0,99909632,923284300,32346110,4784219200,7903800.36098,11.4853288,1377.88248,8354175.4,638457.464588,11.4826466,792.75248,446254.32,0.3957743,1.8750859,0.5926359,79.380376,0.3680229,246.852328,32.136465,1.9841774,2.9717011,0.1863438,42.2706666666667,42.8,42.7975,8052.1108,1375.857,1129.81252,-18653.278864,-9.6,-10.4,0,0,0,-357.3959356,-182.1558718,-116.1797938,368.7952228,11.573527,10.4760948,13.9332,3.5196,4.974,70.8732977,20.395889,1.8560447
0,0,0,104274330,923370300,32346110,4667001200,8717421.37456,0,1618.46414,7453159.6,720566.154932,0,939.83218,415684.48,0.371614,1.8889803,0.5747729,80.571848,0.3206098,231.201974,29.576271,1.5074249,4.1181824,0.2563178,42.2706666666667,42.8,42.7975,7993.607,1375.75074,1131.10316,-34195.949232,-8.8,-23.7321,0,0,0,-356.1643888,-231.3880344,-118.4154174,368.1229758,15.3936394,12.428708,13.88,3.493,4.4046,70.7265101,19.9060178,2.7066864
0,0,0,104274330,923370300,32346110,4667001200,8717421.37456,0,1618.46414,7453159.6,720566.154932,0,939.83218,415684.48,0.371614,1.8889803,0.5747729,80.571848,0.3206098,231.201974,29.576271,1.5074249,4.1181824,0.2563178,42.2706666666667,42.8,42.7975,7993.607,1375.75074,1131.10316,-34195.949232,-8.8,-23.7321,0,0,0,-356.1643888,-231.3880344,-118.4154174,368.1229758,15.3936394,12.428708,13.88,3.493,4.4046,70.7265101,19.9060178,2.7066864
0,0,0,104274330,923370300,32346110,4667001200,8717421.37456,0,1618.46414,7453159.6,720566.154932,0,939.83218,415684.48,0.371614,1.8889803,0.5747729,80.571848,0.3206098,231.201974,29.576271,1.5074249,4.1181824,0.2563178,42.2706666666667,42.8,42.7975,7993.607,1375.75074,1131.10316,-34195.949232,-8.8,-23.7321,0,0,0,-356.1643888,-231.3880344,-118.4154174,368.1229758,15.3936394,12.428708,13.88,3.493,4.4046,70.7265101,19.9060178,2.7066864
0,0,0,104274330,923370300,32346110,4667001200,8717421.37456,0,1618.46414,7453159.6,720566.154932,0,939.83218,415684.48,0.371614,1.8889803,0.5747729,80.571848,0.3206098,231.201974,29.576271,1.5074249,4.1181824,0.2563178,42.2706666666667,42.8,42.7975,7993.607,1375.75074,1131.10316,-34195.949232,-8.8,-23.7321,0,0,0,-356.1643888,-231.3880344,-118.4154174,368.1229758,15.3936394,12.428708,13.88,3.493,4.4046,70.7265101,19.9060178,2.7066864
0,0,0,104274330,923370300,32346110,4667001200,8717421.37456,0,1618.46414,7453159.6,720566.154932,0,939.83218,415684.48,0.371614,1.8889803,0.5747729,80.571848,0.3206098,231.201974,29.576271,1.5074249,4.1181824,0.2563178,42.2706666666667,42.8,42.7975,7993.607,1375.75074,1131.10316,-34195.949232,-8.8,-23.7321,0,0,0,-356.1643888,-231.3880344,-118.4154174,368.1229758,15.3936394,12.428708,13.88,3.493,4.4046,70.7265101,19.9060178,2.7066864
0,0,0,106568908,923451380,32349386,4670636800,7805454.08796,0,1409.99932,7526081.6,686903.237686,0,868.38048,466325.46,0.3356896,1.884675,0.5935055,78.37427,0.3697426,236.324542,27.832592,1.6171031,3.6331435,0.2065517,42.2706666666667,42.8,42.7975,7998.8866,1375.69138,1133.10628,-1591.1027996,-21.6,-18.87811,0,0,0,-357.2355016,-218.7439846,-117.3582416,367.7340256,10.989918,10.5323928,13.9142,3.6602,4.025,69.4390888,19.5894644,2.2579064
0,0,0,106568908,923451380,32349386,4670636800,7805454.08796,0,1409.99932,7526081.6,686903.237686,0,868.38048,466325.46,0.3356896,1.884675,0.5935055,78.37427,0.3697426,236.324542,27.832592,1.6171031,3.6331435,0.2065517,42.4203333333333,42.8,42.5225,7998.8866,1375.69138,1133.10628,-1591.1027996,-21.6,-18.87811,0,0,0,-357.2355016,-218.7439846,-117.3582416,367.7340256,10.989918,10.5323928,13.9142,3.6602,4.025,69.4390888,19.5894644,2.2579064
0,0,0,106568908,923451380,32349386,4670636800,7805454.08796,0,1409.99932,7526081.6,686903.237686,0,868.38048,466325.46,0.3356896,1.884675,0.5935055,78.37427,0.3697426,236.324542,27.832592,1.6171031,3.6331435,0.2065517,42.4203333333333,42.8,42.5225,7998.8866,1375.69138,1133.10628,-1591.1027996,-21.6,-18.87811,0,0,0,-357.2355016,-218.7439846,-117.3582416,367.7340256,10.989918,10.5323928,13.9142,3.6602,4.025,69.4390888,19.5894644,2.2579064
0,0,0,106568908,923451380,32349386,4670636800,7805454.08796,0,1409.99932,7526081.6,686903.237686,0,868.38048,466325.46,0.3356896,1.884675,0.5935055,78.37427,0.3697426,236.324542,27.832592,1.6171031,3.6331435,0.2065517,42.4203333333333,42.8,42.5225,7998.8866,1375.69138,1133.10628,-1591.1027996,-21.6,-18.87811,0,0,0,-357.2355016,-218.7439846,-117.3582416,367.7340256,10.989918,10.5323928,13.9142,3.6602,4.025,69.4390888,19.5894644,2.2579064
0,0,0,106568908,923451380,32349386,4670636800,7805454.08796,0,1409.99932,7526081.6,686903.237686,0,868.38048,466325.46,0.3356896,1.884675,0.5935055,78.37427,0.3697426,236.324542,27.832592,1.6171031,3.6331435,0.2065517,42.4203333333333,42.8,42.5225,7998.8866,1375.69138,1133.10628,-1591.1027996,-21.6,-18.87811,0,0,0,-357.2355016,-218.7439846,-117.3582416,367.7340256,10.989918,10.5323928,13.9142,3.6602,4.025,69.4390888,19.5894644,2.2579064
0,0,0,98160638,923551340,32346110,4675041800,8850206.45012,0,1473.24832,8840014.8,736777.92458,0,790.00302,504048.18,0.3416416,1.892969,0.5923552,79.264336,0.3135024,241.005002,28.4299,1.475472,4.024258,0.1979286,42.4203333333333,42.8,42.5225,8005.643,1376.3328,1133.35624,-50.4,-42.978586,-11.660422,0,0,0,-357.085765,-181.046666,-118.03054,367.2356922,14.255607,11.8826348,13.937,3.702,4.2758,70.6533977,22.399357,1.9557758
0,0,0,98160638,923551340,32346110,4675041800,8850206.45012,0,1473.24832,8840014.8,736777.92458,0,790.00302,504048.18,0.3416416,1.892969,0.5923552,79.264336,0.3135024,241.005002,28.4299,1.475472,4.024258,0.1979286,42.4203333333333,42.8,42.5225,8005.643,1376.3328,1133.35624,-50.4,-42.978586,-11.660422,0,0,0,-357.085765,-181.046666,-118.03054,367.2356922,14.255607,11.8826348,13.937,3.702,4.2758,70.6533977,22.399357,1.9557758
0,0,0,98160638,923551340,32346110,4675041800,8850206.45012,0,1473.24832,8840014.8,736777.92458,0,790.00302,504048.18,0.3416416,1.892969,0.5923552,79.264336,0.3135024,241.005002,28.4299,1.475472,4.024258,0.1979286,42.4203333333333,42.8,42.5225,8005.643,1376.3328,1133.35624,-50.4,-42.978586,-11.660422,0,0,0,-357.085765,-181.046666,-118.03054,367.2356922,14.255607,11.8826348,13.937,3.702,4.2758,70.6533977,22.399357,1.9557758
0,0,0,98160638,923551340,32346110,4675041800,8850206.45012,0,1473.24832,8840014.8,736777.92458,0,790.00302,504048.18,0.3416416,1.892969,0.5923552,79.264336,0.3135024,241.005002,28.4299,1.475472,4.024258,0.1979286,42.4203333333333,42.8,42.5225,8005.643,1376.3328,1133.35624,-50.4,-42.978586,-11.660422,0,0,0,-357.085765,-181.046666,-118.03054,367.2356922,14.255607,11.8826348,13.937,3.702,4.2758,70.6533977,22.399357,1.9557758
0,0,0,98160638,923551340,32346110,4675041800,8850206.45012,0,1473.24832,8840014.8,736777.92458,0,790.00302,504048.18,0.3416416,1.892969,0.5923552,79.264336,0.3135024,241.005002,28.4299,1.475472,4.024258,0.1979286,42.4203333333333,42.8,42.5225,8005.643,1376.3328,1133.35624,-50.4,-42.978586,-11.660422,0,0,0,-357.085765,-181.046666,-118.03054,367.2356922,14.255607,11.8826348,13.937,3.702,4.2758,70.6533977,22.399357,1.9557758
0,0,0,107869800,923635700,32346110,4679105000,8548134.401,0,1621.54556,8263380.2,660128.980766,0,935.40696,439347.78,0.3518653,1.8814164,0.5767056,78.77138,0.3776776,244.751668,26.4776234,1.5075845,3.7572269,0.2225662,42.4203333333333,42.8,42.5225,7993.9414,1376.51018,1133.62496,-45.6,-25.821414,-21.909272,0,0,0,-356.866198,-182.9030992,-117.2644024,370.0884314,10.0342972,10.5930754,14.0282,3.7248,4.443,70.597514,18.9270986,2.3067973
0,0,0,107869800,923635700,32346110,4679105000,8548134.401,0,1621.54556,8263380.2,660128.980766,0,935.40696,439347.78,0.3518653,1.8814164,0.5767056,78.77138,0.3776776,244.751668,26.4776234,1.5075845,3.7572269,0.2225662,42.5036666666667,42.85,43.088,7993.9414,1376.51018,1133.62496,-45.6,-25.821414,-21.909272,0,0,0,-356.866198,-182.9030992,-117.2644024,370.0884314,10.0342972,10.5930754,14.0282,3.7248,4.443,70.597514,18.9270986,2.3067973
0,0,0,107869800,923635700,32346110,4679105000,8548134.401,0,1621.54556,8263380.2,660128.980766,0,935.40696,439347.78,0.3518653,1.8814164,0.5767056,78.77138,0.3776776,244.751668,26.4776234,1.5075845,3.7572269,0.2225662,42.5036666666667,42.85,43.088,7993.9414,1376.51018,1133.62496,-45.6,-25.821414,-21.909272,0,0,0,-356.866198,-182.9030992,-117.2644024,370.0884314,10.0342972,10.5930754,14.0282,3.7248,4.443,70.597514,18.9270986,2.3067973
0,0,0,107869800,923635700,32346110,4679105000,8548134.401,0,1621.54556,8263380.2,660128.980766,0,935.40696,439347.78,0.3518653,1.8814164,0.5767056,78.77138,0.3776776,244.751668,26.4776234,1.5075845,3.7572269,0.2225662,42.5036666666667,42.85,43.088,7993.9414,1376.51018,1133.62496,-45.6,-25.821414,-21.909272,0,0,0,-356.866198,-182.9030992,-117.2644024,370.0884314,10.0342972,10.5930754,14.0282,3.7248,4.443,70.597514,18.9270986,2.3067973
0,0,0,107869800,923635700,32346110,4679105000,8548134.401,0,1621.54556,8263380.2,660128.980766,0,935.40696,439347.78,0.3518653,1.8814164,0.5767056,78.77138,0.3776776,244.751668,26.4776234,1.5075845,3.7572269,0.2225662,42.5036666666667,42.85,43.088,7993.9414,1376.51018,1133.62496,-45.6,-25.821414,-21.909272,0,0,0,-356.866198,-182.9030992,-117.2644024,370.0884314,10.0342972,10.5930754,14.0282,3.7248,4.443,70.597514,18.9270986,2.3067973
0,0,0,104982116,923704540,32346110,4692366200,7240039.19982,0,1359.11334,7010096.8,648583.58848,0,779.58664,428863.2,0.4016884,1.8870242,0.5880197,79.959382,0.3172928,232.592476,31.869058,1.709038,4.0789532,0.2542253,42.5036666666667,42.85,43.088,8006.6696,1376.51956,1134.35002,-60.847016,-14.3999988,-66.756296,0,0,0,-359.615586,-187.3623554,-123.5808886,371.6529428,17.1992556,15.165187,14.165,3.74,4.1466,69.4644675,20.4855752,3.1638142
0,0,0,104982116,923704540,32346110,4692366200,7240039.19982,0,1359.11334,7010096.8,648583.58848,0,779.58664,428863.2,0.4016884,1.8870242,0.5880197,79.959382,0.3172928,232.592476,31.869058,1.709038,4.0789532,0.2542253,42.5036666666667,42.85,43.088,8006.6696,1376.51956,1134.35002,-60.847016,-14.3999988,-66.756296,0,0,0,-359.615586,-187.3623554,-123.5808886,371.6529428,17.1992556,15.165187,14.165,3.74,4.1466,69.4644675,20.4855752,3.1638142
0,0,0,104982116,923704540,32346110,4692366200,7240039.19982,0,1359.11334,7010096.8,648583.58848,0,779.58664,428863.2,0.4016884,1.8870242,0.5880197,79.959382,0.3172928,232.592476,31.869058,1.709038,4.0789532,0.2542253,42.5036666666667,42.85,43.088,8006.6696,1376.51956,1134.35002,-60.847016,-14.3999988,-66.756296,0,0,0,-359.615586,-187.3623554,-123.5808886,371.6529428,17.1992556,15.165187,14.165,3.74,4.1466,69.4644675,20.4855752,3.1638142
0,0,0,104982116,923704540,32346110,4692366200,7240039.19982,0,1359.11334,7010096.8,648583.58848,0,779.58664,428863.2,0.4016884,1.8870242,0.5880197,79.959382,0.3172928,232.592476,31.869058,1.709038,4.0789532,0.2542253,42.5036666666667,42.85,43.088,8006.6696,1376.51956,1134.35002,-60.847016,-14.3999988,-66.756296,0,0,0,-359.615586,-187.3623554,-123.5808886,371.6529428,17.1992556,15.165187,14.165,3.74,4.1466,69.4644675,20.4855752,3.1638142
0,0,0,104982116,923704540,32346110,4692366200,7240039.19982,0,1359.11334,7010096.8,648583.58848,0,779.58664,428863.2,0.4016884,1.8870242,0.5880197,79.959382,0.3172928,232.592476,31.869058,1.709038,4.0789532,0.2542253,42.5036666666667,42.85,43.088,8006.6696,1376.51956,1134.35002,-60.847016,-14.3999988,-66.756296,0,0,0,-359.615586,-187.3623554,-123.5808886,371.6529428,17.1992556,15.165187,14.165,3.74,4.1466,69.4644675,20.4855752,3.1638142
0,0,0,105876682,923798740,32346110,4702492200,7833841.81006,0,1356.09258,8042575.8,687377.79726,14,737.4034,490327.02,0.3515591,1.9038168,0.581885,80.160424,0.3654731,232.251032,30.7026364,1.491538,3.6525151,0.2119932,42.5036666666667,42.85,43.088,8002.7398,1377.5953,1134.64996,-3294.352938,-16,-194.637712,0,220.40608,0,-357.004261,-182.2961648,-116.0942368,368.1400322,11.5177238,10.1429646,14.233,3.6716,3.949,69.2531441,21.0959673,3.5059049
